publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p797339,earthquake,2019-10-23T00:22:42.227Z,2019-10-23T00:25:18.512Z,176.3414764,-40.13311005,2.012495323,42.62266541,M,,LOCSAT,confirmed,manual,iasp91,20,13,9,0.102500133,51.14048767,0.577893694,0
2019p797172,earthquake,2019-10-22T22:53:42.776Z,2019-10-22T22:58:59.477Z,174.3985443,-41.523983,2.425685191,35.98954773,M,,LOCSAT,confirmed,manual,iasp91,45,30,13,0.264065415,117.2625275,0.414935772,0
2019p796618,earthquake,2019-10-22T17:58:08.600Z,2019-10-22T18:01:35.844Z,174.6879272,-40.15829468,2.71826494,21.81144142,M,,LOCSAT,confirmed,manual,iasp91,26,15,6,0.356018007,97.70278931,0.573546084,0
2019p796567,earthquake,2019-10-22T17:31:12.503Z,2019-10-22T17:37:59.393Z,175.8544159,-40.62284088,1.482512777,22.64497566,M,,LOCSAT,confirmed,manual,iasp91,21,13,6,0.111879088,62.67501831,0.459481539,0
2019p796507,earthquake,2019-10-22T16:59:13.270Z,2019-10-22T17:02:41.595Z,174.1144409,-40.56843948,2.158610853,69.29904175,M,,LOCSAT,confirmed,manual,iasp91,15,9,2,0.275320321,121.7189617,0.595008281,0
2019p796478,earthquake,2019-10-22T16:43:51.386Z,2019-10-22T16:45:51.260Z,175.8311157,-40.64086151,1.382239288,22.51245689,M,,LOCSAT,confirmed,manual,iasp91,16,10,4,0.13694723,84.95913696,0.27723287,0
2019p796287,earthquake,2019-10-22T15:01:49.496Z,2019-10-22T15:03:37.933Z,175.2976685,-40.9882164,1.965847108,20.14714622,M,,LOCSAT,confirmed,manual,iasp91,23,14,8,0.188074648,60.56225014,0.216454692,0
2019p796154,earthquake,2019-10-22T13:51:01.385Z,2019-10-22T13:53:34.533Z,174.4778595,-41.73229218,2.142435563,22.74092484,M,,LOCSAT,confirmed,manual,iasp91,17,12,4,0.451062024,193.3911896,0.340374416,0
2019p795961,earthquake,2019-10-22T12:08:10.185Z,2019-10-22T12:10:13.875Z,175.6056824,-40.99370956,1.901394591,21.19115448,M,,LOCSAT,confirmed,manual,iasp91,33,22,10,0.05379533,60.36552048,0.463709749,0
2019p795626,earthquake,2019-10-22T09:09:58.948Z,2019-10-22T09:12:34.321Z,174.7674408,-40.2443428,2.316113409,23.28235245,M,,LOCSAT,confirmed,manual,iasp91,27,18,2,0.421090871,77.82904053,0.402061233,0
2019p795601,earthquake,2019-10-22T08:56:41.466Z,2019-10-22T09:00:33.317Z,174.9718018,-40.9323616,2.429261729,49.18200684,M,,LOCSAT,confirmed,manual,iasp91,40,31,16,0.085522339,47.63430786,0.423112086,0
2019p795390,earthquake,2019-10-22T07:04:10.275Z,2019-10-22T07:08:12.774Z,175.4427795,-40.90592575,1.43982265,22.17123795,M,,LOCSAT,confirmed,manual,iasp91,22,12,4,0.055480897,89.60521126,0.447184504,0
2019p794914,earthquake,2019-10-22T02:50:31.989Z,2019-10-22T03:27:18.854Z,175.6915436,-40.33673859,1.997756275,17.31400871,M,,LOCSAT,confirmed,manual,iasp91,21,13,8,0.304783106,88.36935425,0.349812258,0
2019p794488,earthquake,2019-10-21T23:03:14.068Z,2019-10-21T23:15:14.689Z,175.2635651,-41.28398132,1.63202891,19.99687195,M,,LOCSAT,confirmed,manual,iasp91,22,14,7,0.132162765,90.30690002,0.270422771,0
2019p794465,earthquake,2019-10-21T22:51:23.296Z,2019-10-21T23:00:16.543Z,174.1404724,-41.69426346,1.742372492,9.446149826,M,,LOCSAT,confirmed,manual,iasp91,25,17,5,0.052744925,53.06038666,0.481490151,0
2019p793789,earthquake,2019-10-21T16:50:59.613Z,2019-10-21T16:53:19.003Z,175.5613251,-41.35618973,1.182549635,12.93658733,M,,LOCSAT,confirmed,manual,iasp91,17,10,5,0.104028121,118.1141205,0.224114382,0
2019p793361,earthquake,2019-10-21T13:03:01.351Z,2019-10-21T13:05:12.430Z,174.4503174,-41.47941971,1.734406261,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,5,0.29904291,142.4649963,0.176631608,0
2019p792977,earthquake,2019-10-21T09:38:35.472Z,2019-10-21T09:40:32.460Z,176.4554749,-40.22661972,1.935171956,34.67738342,M,,LOCSAT,confirmed,manual,iasp91,21,15,8,0.143161565,70.17050171,0.313426732,0
2019p791501,earthquake,2019-10-20T20:32:13.503Z,2019-10-20T20:42:05.515Z,176.2990723,-40.33938599,1.671166471,23.59655952,M,,LOCSAT,confirmed,manual,iasp91,22,12,6,0.109069832,57.6047821,0.438123457,0
2019p791466,earthquake,2019-10-20T20:13:22.808Z,2019-10-20T20:28:11.765Z,176.4345551,-40.61889648,1.777308129,21.72175217,M,,LOCSAT,confirmed,manual,iasp91,17,10,7,0.15560022,200.2612791,0.369321473,0
2019p791271,earthquake,2019-10-20T18:29:42.269Z,2019-10-20T18:42:00.635Z,175.9038391,-40.55211639,1.306076872,24.7706356,M,,LOCSAT,confirmed,manual,iasp91,18,10,5,0.051244885,80.78652954,0.642738117,0
2019p791032,earthquake,2019-10-20T16:22:14.586Z,2019-10-20T16:25:15.144Z,174.4459686,-40.27877808,1.73182045,38.41744232,M,,LOCSAT,confirmed,manual,iasp91,16,11,7,0.657684088,129.3660126,0.559706932,0
2019p790285,earthquake,2019-10-20T09:44:06.052Z,2019-10-20T09:46:26.308Z,175.1951904,-39.83876419,1.664204535,19.61785126,M,,LOCSAT,confirmed,manual,iasp91,16,13,5,0.182067663,252.2865524,0.277068007,0
2019p790167,earthquake,2019-10-20T08:41:18.372Z,2019-10-20T08:44:18.932Z,174.977417,-41.19644165,1.655438105,13.18664646,M,,LOCSAT,confirmed,manual,iasp91,18,12,2,0.078316078,83.02914429,0.331678405,0
2019p790146,earthquake,2019-10-20T08:30:03.004Z,2019-10-20T08:32:12.303Z,174.0626984,-41.61571503,2.33037535,51.09536743,M,,LOCSAT,confirmed,manual,iasp91,18,11,7,0.171597302,118.422348,0.304615358,0
2019p790016,earthquake,2019-10-20T07:20:42.629Z,2019-10-20T07:24:04.806Z,174.9625854,-40.11571121,1.958074829,18.74952316,M,,LOCSAT,confirmed,manual,iasp91,19,13,5,0.361062169,133.9306915,0.479769402,0
2019p789928,earthquake,2019-10-20T06:34:11.230Z,2019-10-20T06:37:45.351Z,175.455246,-40.29243469,1.881647116,20.7320919,M,,LOCSAT,confirmed,manual,iasp91,17,11,3,0.258797348,214.2701683,0.192589932,0
