publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p712033,earthquake,2019-09-21T10:50:51.711Z,2019-09-21T10:55:58.366Z,174.5339813,-40.03149414,1.753848056,109.9873199,M,,LOCSAT,confirmed,manual,iasp91,14,10,5,0.8767044544,203.3089676,0.5157673609,0
2019p711208,earthquake,2019-09-21T03:31:37.426Z,2019-09-21T03:40:25.044Z,175.0198669,-39.09891129,2.048555983,19.04904175,M,,LOCSAT,confirmed,manual,iasp91,23,17,11,0.2049554139,84.78219604,0.2570246999,0
2019p711034,earthquake,2019-09-21T01:59:02.050Z,2019-09-21T02:04:39.372Z,174.7009583,-39.36393356,2.417638122,165.4290771,M,,LOCSAT,confirmed,manual,iasp91,20,15,7,0.6964458823,239.0331268,0.3442160401,0
2019p710760,earthquake,2019-09-20T23:33:30.251Z,2019-09-20T23:53:02.871Z,173.658371,-39.99310303,2.011773832,145,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,6,0.8323748112,200.98452,0.3148714348,0
2019p709318,earthquake,2019-09-20T10:44:54.603Z,2019-09-20T10:47:55.707Z,174.1807709,-40.20611572,2.333261597,79.07176971,M,,LOCSAT,confirmed,manual,iasp91,24,15,2,0.6269120574,108.6374359,0.4971629638,0
2019p708208,earthquake,2019-09-20T00:53:34.441Z,2019-09-20T00:57:40.907Z,174.41716,-39.35889816,2.211218819,120.9194031,M,,LOCSAT,confirmed,manual,iasp91,22,15,18,0.1017878279,95.24468994,0.3228578748,0
2019p707998,earthquake,2019-09-19T23:01:39.178Z,2019-09-19T23:42:37.856Z,174.8946686,-39.31192017,1.783444276,15.35023403,M,,LOCSAT,confirmed,manual,iasp91,21,16,6,0.2151437849,127.4181671,0.4640295069,0
2019p707393,earthquake,2019-09-19T17:39:12.740Z,2019-09-19T17:41:32.002Z,175.077774,-39.25488663,1.191291813,17.29374313,M,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.2113055289,184.4484253,0.4471228933,0
2019p707055,earthquake,2019-09-19T14:39:08.103Z,2019-09-19T14:43:46.626Z,174.4882812,-39.35627365,1.915622763,132.060257,M,,LOCSAT,confirmed,manual,iasp91,22,17,17,0.3125162423,142.5488281,0.2568428183,0
2019p707039,earthquake,2019-09-19T14:30:08.877Z,2019-09-19T14:36:14.173Z,175.1516418,-38.06904602,1.933766158,411.1879883,M,,LOCSAT,confirmed,manual,iasp91,28,20,9,1.164105415,258.5018311,0.7304947514,0
2019p705730,earthquake,2019-09-19T02:53:23.804Z,2019-09-19T02:56:51.487Z,174.2325897,-39.65000916,2.254952973,32.05686951,M,,LOCSAT,confirmed,manual,iasp91,25,19,14,0.2307137102,142.9279938,0.3145565608,0
2019p704283,earthquake,2019-09-18T14:02:08.341Z,2019-09-18T14:07:39.247Z,175.1575317,-39.14953995,1.53929836,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,7,0.2024699599,153.0271912,0.3078256163,0
2019p703925,earthquake,2019-09-18T10:51:23.544Z,2019-09-18T10:59:05.083Z,175.1462708,-39.13841629,1.649457976,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,37,31,14,0.2164823413,67.39096069,0.3989182457,0
2019p703408,earthquake,2019-09-18T06:16:08.332Z,2019-09-18T06:21:25.948Z,175.0900116,-39.16256332,1.320128551,20.0990963,M,,LOCSAT,confirmed,manual,iasp91,27,17,9,0.2606423199,104.6580505,0.4815092489,0
2019p702072,earthquake,2019-09-17T18:24:07.243Z,2019-09-17T18:27:44.051Z,174.9281616,-39.1141777,1.673543451,81.59435272,M,,LOCSAT,confirmed,manual,iasp91,16,13,5,0.3690133989,263.4956894,0.3151590137,0
2019p701598,earthquake,2019-09-17T14:11:43.357Z,2019-09-17T14:14:28.847Z,174.9922943,-39.28759766,1.766895811,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,38,22,6,0.244108215,113.0016327,0.404760588,0
2019p699751,earthquake,2019-09-16T21:46:54.291Z,2019-10-11T03:47:46.308Z,174.4044037,-39.44633484,2.602791037,199.2173462,M,,LOCSAT,confirmed,manual,iasp91,14,8,5,0.2966112196,103.8100872,0.7019510933,0
2019p698377,earthquake,2019-09-16T09:35:15.102Z,2019-09-16T09:49:13.078Z,174.1980438,-39.46409607,3.348227279,200.054718,M,,LOCSAT,confirmed,manual,iasp91,51,45,65,0.1584748924,58.75280762,0.5415806564,0
2019p696698,earthquake,2019-09-15T18:41:09.545Z,2019-09-15T18:44:18.322Z,174.8181915,-39.25256729,1.927224277,21.13667107,M,,LOCSAT,confirmed,manual,iasp91,34,19,11,0.1362070739,89.51361084,0.4255262092,0
2019p696396,earthquake,2019-09-15T16:00:13.642Z,2019-09-15T16:07:04.211Z,175.071106,-39.21068954,1.458916609,15.56298256,M,,LOCSAT,confirmed,manual,iasp91,19,15,6,0.2276927382,102.5124054,0.2280291198,0
2019p696350,earthquake,2019-09-15T15:35:17.499Z,2019-09-15T15:44:32.231Z,175.0110321,-39.48480225,1.823202891,24.6620388,M,,LOCSAT,confirmed,manual,iasp91,19,15,9,0.2702186108,101.6649399,0.358720507,0
2019p695794,earthquake,2019-09-15T10:39:09.950Z,2019-09-15T11:03:24.470Z,175.1681519,-39.09178162,1.426440255,15.12799358,M,,LOCSAT,confirmed,manual,iasp91,21,16,8,0.2108400315,119.0688019,0.2963518824,0
2019p694728,earthquake,2019-09-15T01:11:09.828Z,2019-09-15T01:17:10.196Z,174.1627808,-39.69673538,2.560078347,173.1493225,M,,LOCSAT,confirmed,manual,iasp91,21,13,6,1.119054317,215.9548645,0.4522607162,0
2019p693018,earthquake,2019-09-14T10:00:22.323Z,2019-09-14T10:08:01.348Z,174.9888153,-39.19024277,1.952046118,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,7,0.3689008951,112.0735168,0.2309370406,0
2019p692903,earthquake,2019-09-14T08:58:51.829Z,2019-09-14T09:35:37.487Z,175.0536041,-39.25777435,2.364305064,108.4809723,M,,LOCSAT,confirmed,manual,iasp91,22,17,8,0.427959621,97.54400635,0.6532454421,0
2019p692889,earthquake,2019-09-14T08:51:35.716Z,2019-09-14T09:14:04.560Z,174.1322174,-40.15921402,1.743884774,86.81973267,M,,LOCSAT,confirmed,manual,iasp91,18,11,1,0.6616023183,206.7562103,0.3398255471,0
2019p692230,earthquake,2019-09-14T03:00:20.560Z,2019-09-14T03:07:55.551Z,173.9278107,-39.27047348,1.561717545,19.14906502,M,,LOCSAT,confirmed,manual,iasp91,12,6,2,0.04680741578,115.5527496,0.2994165607,0
2019p691529,earthquake,2019-09-13T20:46:55.863Z,2019-09-13T20:50:13.689Z,175.028244,-39.17556763,1.96522864,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,11,7,0.3352001607,165.1764221,0.232146912,0
2019p688987,earthquake,2019-09-12T22:12:17.452Z,2019-09-12T22:21:35.088Z,175.0036011,-39.35673523,1.763769487,22.48742676,M,,LOCSAT,confirmed,manual,iasp91,18,13,8,0.2742781043,95.50712585,0.361781934,0
2019p688284,earthquake,2019-09-12T15:57:44.040Z,2019-09-12T16:03:47.406Z,174.408432,-39.45196152,2.086604325,131.939621,M,,LOCSAT,confirmed,manual,iasp91,17,12,6,0.009351209737,130.9819031,0.3617473044,0
2019p688076,earthquake,2019-09-12T14:07:13.769Z,2019-10-03T03:56:14.948Z,174.3162842,-40.2689209,2.532347641,81.47807312,M,,LOCSAT,confirmed,manual,iasp91,26,19,12,0.6113351583,93.56170654,0.4137518326,0
2019p687888,earthquake,2019-09-12T12:27:02.440Z,2019-09-12T12:31:45.483Z,174.1683502,-39.69758606,2.330065224,178.8309174,M,,LOCSAT,confirmed,manual,iasp91,21,16,11,0.2983423769,115.943573,0.3714066412,0
2019p687879,earthquake,2019-09-12T12:22:37.692Z,2019-09-12T12:25:33.314Z,174.4376678,-39.49962616,2.097237175,126.9231033,M,,LOCSAT,confirmed,manual,iasp91,15,14,4,0.3499225974,110.7016258,0.5334774014,0
2019p686596,earthquake,2019-09-12T00:58:40.244Z,2019-09-12T01:17:30.873Z,174.4637909,-39.49568558,2.292857513,126.4753113,M,,LOCSAT,confirmed,manual,iasp91,25,18,5,0.8945522904,199.3260193,0.4802464825,0
2019p686414,earthquake,2019-09-11T23:21:27.301Z,2019-09-11T23:39:40.624Z,174.2477112,-39.54590225,2.136870176,150.0179138,M,,LOCSAT,confirmed,manual,iasp91,22,16,5,0.2990998924,137.2770538,0.4673970393,0
2019p685765,earthquake,2019-09-11T17:35:28.716Z,2019-09-11T17:40:49.477Z,174.3356781,-39.47291946,1.895650983,131.5721283,M,,LOCSAT,confirmed,manual,iasp91,23,17,7,0.05340886116,107.8552628,0.3894567021,0
2019p684858,earthquake,2019-09-11T09:32:43.436Z,2019-09-11T09:38:09.636Z,173.9877472,-40.16320801,2.020736907,79.59499359,M,,LOCSAT,confirmed,manual,iasp91,25,18,5,0.6398102641,122.5835078,0.540626037,0
2019p681388,earthquake,2019-09-10T02:43:38.482Z,2019-10-02T00:51:42.579Z,174.2010193,-39.67024994,2.679380655,194.6689911,M,,LOCSAT,confirmed,manual,iasp91,38,26,7,0.4023444653,111.4951172,0.7090867426,0
2019p679290,earthquake,2019-09-09T08:05:46.975Z,2019-09-09T08:08:43.475Z,174.4930115,-39.38953018,1.642713921,133.8395844,M,,LOCSAT,confirmed,manual,iasp91,14,10,3,0.3300059438,106.9794235,0.317113193,0
2019p677450,earthquake,2019-09-08T15:45:32.119Z,2019-09-08T15:48:53.899Z,174.3858948,-39.55559921,1.962191433,122.5660324,M,,LOCSAT,confirmed,manual,iasp91,21,14,5,0.09615626931,164.5694885,0.664333301,0
2019p676635,earthquake,2019-09-08T08:31:27.159Z,2019-09-08T08:37:49.555Z,173.9971924,-39.7678299,2.175220772,190.2552948,M,,LOCSAT,confirmed,manual,iasp91,20,17,7,0.7619470954,204.6545181,0.4817846609,0
2019p676617,earthquake,2019-09-08T08:21:57.122Z,2019-09-08T08:24:48.961Z,174.655777,-39.43930054,1.682103349,18.55755234,M,,LOCSAT,confirmed,manual,iasp91,24,13,7,0.197062701,122.7076263,0.2929282606,0
2019p674896,earthquake,2019-09-07T17:04:33.209Z,2019-09-07T17:11:50.267Z,175.3158112,-38.66643524,1.978208121,54.09794235,M,,LOCSAT,confirmed,manual,iasp91,14,11,6,0.8138565421,274.0518341,0.5267431571,0
2019p674310,earthquake,2019-09-07T11:52:50.300Z,2019-09-07T11:56:33.180Z,174.4445343,-39.20944977,1.636909495,17.20026398,M,,LOCSAT,confirmed,manual,iasp91,17,13,6,0.190381974,134.0540619,0.189615224,0
2019p673758,earthquake,2019-09-07T06:58:26.885Z,2019-09-07T07:01:18.739Z,174.4487152,-39.79118729,2.203819771,92.97748566,M,,LOCSAT,confirmed,manual,iasp91,26,14,5,0.4153291881,132.7070618,0.534180655,0
2019p671646,earthquake,2019-09-06T12:13:04.624Z,2019-09-06T12:22:47.641Z,174.231369,-40.27449417,2.405305154,60.93688965,M,,LOCSAT,confirmed,manual,iasp91,18,14,7,0.5771386623,103.7891846,0.5289804427,0
2019p669187,earthquake,2019-09-05T14:23:11.812Z,2019-09-05T14:32:37.243Z,174.6485901,-39.54113007,1.759430386,100.9537735,M,,LOCSAT,confirmed,manual,iasp91,19,17,2,0.3363783658,167.9728909,0.235729091,0
2019p668537,earthquake,2019-09-05T08:36:41.399Z,2019-09-05T08:40:05.521Z,174.9774017,-39.12337494,1.510981971,17.46112823,M,,LOCSAT,confirmed,manual,iasp91,18,12,7,0.1703123003,90.17675781,0.2280076049,0
2019p668526,earthquake,2019-09-05T08:30:53.168Z,2019-09-05T08:35:16.620Z,174.274292,-40.26539993,2.184986535,77.62760925,M,,LOCSAT,confirmed,manual,iasp91,25,19,7,0.5993853211,93.51000977,0.4711028874,0
2019p668413,earthquake,2019-09-05T07:30:34.730Z,2019-09-05T07:37:03.134Z,174.1564484,-40.25720215,1.898814844,101.7958603,M,,LOCSAT,confirmed,manual,iasp91,17,12,5,0.5726200938,137.6352654,0.5747377762,0
2019p668402,earthquake,2019-09-05T07:25:16.719Z,2019-09-05T07:32:11.957Z,173.589859,-40.16038513,2.349658883,178.732666,M,,LOCSAT,confirmed,manual,iasp91,37,29,9,0.6888146996,135.9766197,0.5204122286,0
2019p665967,earthquake,2019-09-04T09:47:34.108Z,2019-09-04T11:23:34.066Z,174.1371918,-39.65565109,1.995521349,141.1972351,M,,LOCSAT,confirmed,manual,iasp91,18,11,6,0.3859932423,129.2859039,0.7245243977,0
2019p664149,earthquake,2019-09-03T17:38:28.753Z,2019-09-03T17:50:11.510Z,175.1047516,-39.29395294,2.384579122,131.2962494,M,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.3179228008,141.5753784,0.3661458481,0
2019p663433,earthquake,2019-09-03T11:17:13.147Z,2019-09-20T05:13:59.069Z,175.0630341,-39.29260635,2.422863365,19.20217323,M,,LOCSAT,confirmed,manual,iasp91,42,34,15,0.2199026495,64.30610657,0.6869378743,0
2019p662817,earthquake,2019-09-03T05:48:54.005Z,2019-09-03T06:03:05.372Z,174.4473877,-39.4139061,2.214337522,131.122757,M,,LOCSAT,confirmed,manual,iasp91,25,19,13,0.2348103374,80.42546844,0.375568955,0
2019p661586,earthquake,2019-09-02T18:53:51.051Z,2019-09-02T19:00:28.861Z,175.0983124,-39.02683258,1.660622462,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,6,0.2818906605,121.1983719,0.4800399002,0
2019p661545,earthquake,2019-09-02T18:31:35.085Z,2019-09-02T18:37:29.407Z,174.1672211,-40.28642273,1.969951967,84.65865326,M,,LOCSAT,confirmed,manual,iasp91,18,14,6,0.5477086902,107.0478058,0.3577527888,0
2019p661398,earthquake,2019-09-02T17:13:14.792Z,2019-09-02T17:17:50.178Z,173.6167755,-40.14480972,1.976203208,131.0509186,M,,LOCSAT,confirmed,manual,iasp91,26,20,6,0.6961921453,138.5037766,0.3748029773,0
2019p660612,earthquake,2019-09-02T10:14:11.054Z,2019-09-02T10:16:38.640Z,174.8317566,-39.21815109,2.229773095,21.50909615,M,,LOCSAT,confirmed,manual,iasp91,24,17,18,0.1096499562,78.51815796,0.5174794667,0
2019p660112,earthquake,2019-09-02T05:48:27.504Z,2019-09-02T05:54:52.208Z,174.8271942,-39.2509346,1.380864095,21.76166916,M,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.1372446418,168.3444824,0.371914404,0
2019p659648,earthquake,2019-09-02T01:40:39.255Z,2019-09-02T01:50:13.112Z,174.4351349,-39.20763016,1.842085761,15.77190971,M,,LOCSAT,confirmed,manual,iasp91,17,14,8,0.1829298437,109.6438141,0.23961257,0
2019p659535,earthquake,2019-09-02T00:40:30.254Z,2019-09-19T04:36:59.912Z,174.1129303,-39.67512131,2.870151418,188.6633453,M,,LOCSAT,confirmed,manual,iasp91,57,50,31,0.3102225661,92.99609375,0.4612593842,0
2019p658885,earthquake,2019-09-01T18:54:09.613Z,2019-09-01T19:37:55.130Z,174.4765625,-39.40898514,2.238351285,132.5314178,M,,LOCSAT,confirmed,manual,iasp91,22,19,12,0.3258618116,102.6788406,0.3090203562,0
2019p658805,earthquake,2019-09-01T18:11:42.506Z,2019-09-01T18:24:17.596Z,174.079834,-40.39442062,2.197133469,80.26228333,M,,LOCSAT,confirmed,manual,iasp91,29,20,6,0.4243227839,107.0887756,0.5460185582,0
2019p658763,earthquake,2019-09-01T17:49:19.340Z,2019-09-01T17:51:32.009Z,174.4367676,-39.31714249,1.933207901,126.2977142,M,,LOCSAT,confirmed,manual,iasp91,17,11,6,0.1452883035,132.59375,0.4328802736,0
2019p658483,earthquake,2019-09-01T15:19:58.899Z,2019-09-01T15:22:29.030Z,173.795105,-39.27975082,3.016679934,8.792037964,M,,LOCSAT,confirmed,manual,iasp91,27,20,26,0.05749195814,145.9148102,0.3954516637,0
2019p657770,earthquake,2019-09-01T09:00:21.348Z,2019-09-01T09:05:07.040Z,173.6594696,-40.12254333,2.300447444,210.6397705,M,,LOCSAT,confirmed,manual,iasp91,16,11,4,0.7073128819,200.1285553,0.4156623016,0
2019p656077,earthquake,2019-08-31T17:57:46.951Z,2019-08-31T18:25:42.422Z,173.5268555,-39.99385834,2.099662777,206.9971771,M,,LOCSAT,confirmed,manual,iasp91,15,11,3,0.8614546657,185.8241119,0.502693902,0
2019p655897,earthquake,2019-08-31T16:22:30.990Z,2019-08-31T16:25:22.866Z,175.2452393,-38.85570526,1.765350027,175.5521393,M,,LOCSAT,confirmed,manual,iasp91,20,15,7,0.4485757649,256.4221497,0.2939506267,0
2019p654447,earthquake,2019-08-31T03:29:33.827Z,2019-08-31T03:33:14.790Z,173.3885193,-40.1492157,2.210802819,170.1789551,M,,LOCSAT,confirmed,manual,iasp91,18,12,3,0.7682619691,200.1311913,0.4788949839,0
2019p653719,earthquake,2019-08-30T21:01:43.632Z,2019-08-31T03:01:16.717Z,174.3575897,-40.1605072,2.17173633,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,18,7,0.6303078532,92.93016052,0.6032053514,0
2019p653306,earthquake,2019-08-30T17:21:45.954Z,2019-08-30T17:25:32.925Z,174.9361267,-39.59274292,2.425484523,109.2592926,M,,LOCSAT,confirmed,manual,iasp91,39,25,38,0.1661344618,83.62117004,0.7025584212,0
2019p651992,earthquake,2019-08-30T05:41:28.777Z,2019-08-30T05:44:40.158Z,174.4645386,-39.50171661,2.242171234,119.816658,M,,LOCSAT,confirmed,manual,iasp91,13,9,7,0.3672352731,178.2945328,0.3487151915,0
2019p651775,earthquake,2019-08-30T03:45:56.429Z,2019-08-30T03:49:00.482Z,175.0617371,-39.27100372,1.646846478,14.41426468,M,,LOCSAT,confirmed,manual,iasp91,19,13,9,0.221670866,197.3519592,0.200769969,0
2019p651310,earthquake,2019-08-29T23:38:12.639Z,2019-08-29T23:46:44.832Z,174.0496521,-39.69389343,2.382474753,170.5361328,M,,LOCSAT,confirmed,manual,iasp91,24,17,6,0.7906064391,178.8735771,0.3319615383,0
2019p650322,earthquake,2019-08-29T14:51:46.958Z,2019-08-29T15:00:12.631Z,174.4106445,-39.31870651,2.18267624,120.5794907,M,,LOCSAT,confirmed,manual,iasp91,25,20,12,0.1414410919,102.4131203,0.473126372,0
2019p650141,earthquake,2019-08-29T13:15:46.372Z,2019-08-29T13:31:56.175Z,175.1490631,-39.14444733,1.364494561,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,14,7,0.2107471675,158.3470612,0.4442202695,0
2019p649353,earthquake,2019-08-29T06:15:22.601Z,2019-08-29T06:19:32.781Z,175.1480865,-39.12397003,2.211220936,8.974820137,M,,LOCSAT,confirmed,manual,iasp91,26,23,16,0.2258050144,69.57647705,0.3997641877,0
2019p649249,earthquake,2019-08-29T05:20:13.410Z,2019-09-17T21:57:26.547Z,174.3342133,-39.54092789,2.590312386,196.6797943,M,,LOCSAT,confirmed,manual,iasp91,37,22,13,0.2405364364,88.18670654,0.6785208259,0
2019p648814,earthquake,2019-08-29T01:28:30.334Z,2019-08-29T01:31:46.283Z,174.6478882,-39.59046173,2.288113454,101.7177582,M,,LOCSAT,confirmed,manual,iasp91,19,13,9,0.2299731523,178.6126328,0.2632963579,0
2019p648500,earthquake,2019-08-28T22:41:13.602Z,2019-08-28T22:44:59.674Z,174.9144287,-39.25267792,1.70792337,22.33299637,M,,LOCSAT,confirmed,manual,iasp91,15,11,6,0.1764044017,209.3836517,0.2068033322,0
2019p647480,earthquake,2019-08-28T13:37:57.956Z,2019-08-28T13:45:25.390Z,173.9397736,-39.25834274,2.211585559,14.84759045,M,,LOCSAT,confirmed,manual,iasp91,20,12,3,0.05684570223,129.2681236,0.3069245389,0
2019p646752,earthquake,2019-08-28T07:09:49.758Z,2019-08-28T07:12:59.125Z,173.5240631,-40.20547867,2.436030416,156.4971161,M,,LOCSAT,confirmed,manual,iasp91,28,22,13,0.6683130264,187.9166832,0.3456931499,0
2019p646578,earthquake,2019-08-28T05:38:17.500Z,2019-08-28T05:41:25.227Z,175.0505219,-39.29948807,2.401188103,20.91291618,M,,LOCSAT,confirmed,manual,iasp91,45,29,18,0.2298021764,81.52481842,0.3538640787,0
2019p646069,earthquake,2019-08-28T01:05:46.109Z,2019-08-28T01:09:04.265Z,173.9416199,-39.26735306,1.664854358,16.55308151,M,,LOCSAT,confirmed,manual,iasp91,13,8,7,0.05746328086,116.138628,0.2715142412,0
2019p644633,earthquake,2019-08-27T12:20:37.674Z,2019-08-27T12:34:42.240Z,174.1587982,-40.2458725,2.138371162,96.58514404,M,,LOCSAT,confirmed,manual,iasp91,28,20,7,0.5839373469,108.266037,0.4509186579,0
2019p643704,earthquake,2019-08-27T04:05:32.610Z,2019-08-27T04:09:57.888Z,174.4494324,-39.20399094,3.217222481,13.49888134,M,,LOCSAT,confirmed,manual,iasp91,68,56,66,0.1611967683,62.42357254,0.5361445569,0
2019p641418,earthquake,2019-08-26T07:48:05.427Z,2019-08-26T07:53:11.194Z,173.5475464,-40.05607605,2.85441652,189.2076111,M,,LOCSAT,confirmed,manual,iasp91,18,12,7,0.7976942658,160.4990406,0.6017077276,0
2019p641134,earthquake,2019-08-26T05:16:42.964Z,2019-09-15T23:34:41.280Z,173.7667236,-39.24013901,2.704430979,7.732395172,M,,LOCSAT,confirmed,manual,iasp91,42,28,13,0.08310033381,221.41922,0.4095820706,0
2019p639395,earthquake,2019-08-25T13:49:51.225Z,2019-08-25T13:53:30.750Z,174.4489899,-39.20612717,1.906650276,18.22948074,M,,LOCSAT,confirmed,manual,iasp91,13,9,3,0.1935042739,116.694191,0.1112275014,0
2019p635978,earthquake,2019-08-24T07:29:48.310Z,2019-08-24T07:36:13.238Z,173.4691315,-40.17586517,2.396842584,195.2966003,M,,LOCSAT,confirmed,manual,iasp91,17,12,7,0.7141109705,239.8719025,0.2945240044,0
2019p635583,earthquake,2019-08-24T03:58:51.354Z,2019-08-24T04:13:35.972Z,174.5249786,-39.59832001,1.846605813,102.6910019,M,,LOCSAT,confirmed,manual,iasp91,22,18,3,0.1672468632,101.9021454,0.5678405204,0
2019p635325,earthquake,2019-08-24T01:41:20.082Z,2019-08-24T01:46:18.920Z,174.3067322,-39.56321716,2.354317502,192.5302887,M,,LOCSAT,confirmed,manual,iasp91,18,13,3,0.1268683821,169.2114754,0.5619065318,0
2019p634641,earthquake,2019-08-23T19:37:09.971Z,2019-08-23T19:44:45.627Z,174.932373,-39.05781937,2.419738314,217.3743439,M,,LOCSAT,confirmed,manual,iasp91,19,15,6,0.1507689506,169.1073952,0.7132926427,0
2019p634123,earthquake,2019-08-23T15:01:19.926Z,2019-09-12T05:16:30.623Z,174.5597687,-39.37355423,2.202917071,162.0930786,M,,LOCSAT,confirmed,manual,iasp91,19,11,7,0.2928130627,106.0298843,0.7969860409,0
2019p634016,earthquake,2019-08-23T14:04:07.102Z,2019-08-23T14:06:51.935Z,174.814743,-39.24266052,2.890387085,24.18844986,M,,LOCSAT,confirmed,manual,iasp91,36,27,25,0.125996694,70.09074402,0.2652114903,0
2019p632022,earthquake,2019-08-22T20:21:46.274Z,2019-09-11T21:32:48.986Z,174.0307617,-40.24750519,2.61972177,78.50450134,M,,LOCSAT,confirmed,manual,iasp91,35,20,9,0.5598328114,98.27378845,0.5613418463,0
2019p630372,earthquake,2019-08-22T05:42:44.325Z,2019-09-11T04:57:22.727Z,174.9532471,-39.16399002,2.688281218,214.5225677,M,,LOCSAT,confirmed,manual,iasp91,23,14,3,0.3299930692,147.7604675,0.5949138295,0
2019p629405,earthquake,2019-08-21T21:07:22.166Z,2019-08-21T21:55:58.794Z,174.2389984,-39.72018814,2.568417988,118.0022278,M,,LOCSAT,confirmed,manual,iasp91,28,26,7,0.2888251245,88.25016785,0.2956374237,0
2019p626905,earthquake,2019-08-20T22:55:18.111Z,2019-08-20T23:07:35.782Z,175.0265503,-39.24559402,2.029790841,13.83689404,M,,LOCSAT,confirmed,manual,iasp91,25,18,10,0.240989849,67.51087189,0.3045924413,0
2019p626483,earthquake,2019-08-20T19:10:03.776Z,2019-08-20T19:22:24.952Z,174.2046509,-39.42164993,1.972229666,117.4227829,M,,LOCSAT,confirmed,manual,iasp91,21,16,3,0.5224374533,226.6851387,0.5326702955,0
2019p625953,earthquake,2019-08-20T14:28:17.246Z,2019-08-20T14:33:31.558Z,174.0179291,-39.74440002,2.227325768,125.0262299,M,,LOCSAT,confirmed,manual,iasp91,18,15,7,0.7460452318,176.9930687,0.6947557481,0
2019p625369,earthquake,2019-08-20T09:17:11.586Z,2019-08-20T09:24:00.246Z,175.0845947,-39.28862381,1.868764972,16.15761757,M,,LOCSAT,confirmed,manual,iasp91,15,11,8,0.2031529248,113.5007629,0.302104501,0
2019p624556,earthquake,2019-08-20T02:04:00.438Z,2019-08-20T02:09:51.650Z,175.0165863,-39.35339355,2.143790967,124.3426132,M,,LOCSAT,confirmed,manual,iasp91,22,13,4,0.3041516244,122.4859467,0.6119307286,0
2019p624216,earthquake,2019-08-19T23:02:30.037Z,2019-08-19T23:15:42.601Z,174.9041748,-39.31781387,2.684821501,19.15949059,M,,LOCSAT,confirmed,manual,iasp91,19,13,13,0.2239259779,89.84867859,0.3435528012,0
2019p624214,earthquake,2019-08-19T23:01:28.826Z,2019-09-06T05:12:44.537Z,174.8941803,-39.32299423,2.507163395,19.23463821,M,,LOCSAT,confirmed,manual,iasp91,23,15,12,0.224656567,79.33448792,0.343777692,0
2019p623514,earthquake,2019-08-19T16:48:44.740Z,2019-08-19T16:55:55.895Z,174.766098,-39.0289917,1.934648556,16.53948021,M,,LOCSAT,confirmed,manual,iasp91,28,20,9,0.09540066123,116.9065495,0.3564338641,0
2019p623316,earthquake,2019-08-19T15:03:12.633Z,2019-08-19T15:09:10.204Z,174.9145508,-38.93405151,2.248963615,186.9967804,M,,LOCSAT,confirmed,manual,iasp91,20,15,8,0.7200021744,187.3742905,0.5872931997,0
2019p623241,earthquake,2019-08-19T14:23:11.183Z,2019-08-19T14:30:15.593Z,174.769989,-39.2196846,2.007295013,188.2498627,M,,LOCSAT,confirmed,manual,iasp91,28,22,4,0.5257409811,169.5451508,0.5685526601,0
2019p623206,earthquake,2019-08-19T14:04:36.512Z,2019-09-06T04:37:28.321Z,174.0092621,-40.30379486,2.407352165,74.82092285,M,,LOCSAT,confirmed,manual,iasp91,30,17,8,0.5018533468,108.737854,0.6477506101,0
2019p622906,earthquake,2019-08-19T11:24:39.019Z,2019-09-06T04:24:16.844Z,174.2635956,-39.98503113,2.149478186,119.0903702,M,,LOCSAT,confirmed,manual,iasp91,29,19,7,0.6013766527,95.25991821,0.4471963611,0
2019p621528,earthquake,2019-08-18T23:10:29.497Z,2019-09-05T04:56:57.172Z,175.0144501,-39.26133347,2.726434058,17.07689857,M,,LOCSAT,confirmed,manual,iasp91,40,30,24,0.2414341271,73.25440216,0.2847948894,0
2019p620292,earthquake,2019-08-18T12:11:50.651Z,2019-08-18T12:16:57.183Z,174.4457092,-39.5369072,2.532750302,123.0211639,M,,LOCSAT,confirmed,manual,iasp91,16,12,3,0.3797012269,104.7813797,0.5920647938,0
2019p617860,earthquake,2019-08-17T14:35:52.181Z,2019-08-17T14:48:13.832Z,174.5026855,-39.51110077,2.293081671,108.4194717,M,,LOCSAT,confirmed,manual,iasp91,34,27,8,0.0925835669,68.33001518,0.5682616429,0
2019p616484,earthquake,2019-08-17T02:23:00.428Z,2019-08-17T02:27:38.229Z,175.1287842,-39.22384262,1.92421773,17.50285912,M,,LOCSAT,confirmed,manual,iasp91,27,20,12,0.1811365336,97.16191101,0.3227193399,0
