publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p770061,earthquake,2019-10-12T22:08:50.565Z,2019-10-12T22:11:33.545Z,177.3603058,-38.21645737,1.726342053,32.47428513,M,,LOCSAT,confirmed,manual,iasp91,18,11,8,0.1764888763,127.9953613,0.4918834161,0
2019p769412,earthquake,2019-10-12T16:22:44.524Z,2019-10-12T16:24:19.296Z,178.0015717,-38.83332825,1.373401532,25.66939354,M,,LOCSAT,confirmed,manual,iasp91,17,11,4,0.128332749,168.1372509,0.2443369058,0
2019p768140,earthquake,2019-10-12T05:05:24.750Z,2019-10-12T05:09:46.483Z,178.2355499,-37.98421478,2.199645732,4.408510208,M,,LOCSAT,confirmed,manual,iasp91,18,13,9,0.08885141462,128.1375885,0.5029503602,0
2019p766671,earthquake,2019-10-11T16:02:38.222Z,2019-10-11T16:05:51.834Z,178.5081329,-38.80641174,1.768072703,27.56409073,M,,LOCSAT,confirmed,manual,iasp91,20,14,4,0.399063319,237.6789551,0.485469725,0
2019p765837,earthquake,2019-10-11T08:38:11.433Z,2019-10-11T08:41:25.110Z,178.5277252,-38.59000015,2.098354141,22.34884262,M,,LOCSAT,confirmed,manual,iasp91,18,11,6,0.2726546526,227.2090912,0.5048592594,0
2019p765351,earthquake,2019-10-11T04:19:43.426Z,2019-10-11T05:27:07.603Z,178.3739166,-38.82233047,2.777705524,30.97453308,M,,LOCSAT,confirmed,manual,iasp91,41,32,28,0.3018493652,225.8149569,0.4545877009,0
2019p764934,earthquake,2019-10-11T00:36:56.360Z,2019-10-11T00:41:08.488Z,179.0653229,-38.2400856,2.385200964,20.33927917,M,,LOCSAT,confirmed,manual,iasp91,14,9,7,0.6589210629,291.7042084,0.6403765388,0
2019p764169,earthquake,2019-10-10T17:49:39.847Z,2019-10-10T17:56:04.534Z,178.3859406,-37.85776901,1.936827858,43.77361679,M,,LOCSAT,confirmed,manual,iasp91,14,9,7,0.04490074515,161.9127083,0.4659272868,0
2019p763819,earthquake,2019-10-10T14:42:56.093Z,2019-10-10T14:48:24.120Z,177.760437,-38.49085999,1.369687004,24.33016205,M,,LOCSAT,confirmed,manual,iasp91,14,8,4,0.08624965698,123.2568359,0.2343342984,0
2019p763738,earthquake,2019-10-10T13:59:49.277Z,2019-10-10T14:02:04.721Z,178.1098022,-38.25252533,2.140451097,22.20975494,M,,LOCSAT,confirmed,manual,iasp91,24,16,10,0.1269738376,128.8437042,0.7589037341,0
2019p762835,earthquake,2019-10-10T05:58:52.738Z,2019-10-10T06:01:13.965Z,178.3682404,-38.15995407,2.170796377,12.95427704,M,,LOCSAT,confirmed,manual,iasp91,13,9,6,0.124343127,195.1175303,0.4929474931,0
2019p762276,earthquake,2019-10-10T01:00:59.176Z,2019-10-10T01:24:57.702Z,177.3045349,-38.25590134,2.181664804,43.47565079,M,,LOCSAT,confirmed,manual,iasp91,13,9,7,0.1524753422,136.8119926,0.2448968657,0
2019p760900,earthquake,2019-10-09T12:47:54.909Z,2019-10-09T12:50:34.951Z,178.0478821,-38.92970276,1.728790298,31.32910728,M,,LOCSAT,confirmed,manual,iasp91,16,9,6,0.2481164336,223.9343872,0.3507893276,0
2019p760441,earthquake,2019-10-09T08:43:18.641Z,2019-10-09T08:45:58.532Z,177.8871155,-38.67309189,1.6074773,38.04529572,M,,LOCSAT,confirmed,manual,iasp91,24,17,7,0.1030631661,125.0331688,0.4562848692,0
2019p759437,earthquake,2019-10-08T23:48:12.720Z,2019-10-08T23:51:08.532Z,177.9647675,-38.54079437,2.898386684,22.04773331,M,,LOCSAT,confirmed,manual,iasp91,35,24,16,0.09126348794,84.23768616,0.2915629191,0
2019p759162,earthquake,2019-10-08T21:21:52.946Z,2019-10-08T21:28:41.838Z,177.2994232,-38.28819656,2.32889859,43.3146019,M,,LOCSAT,confirmed,manual,iasp91,18,13,10,0.1511699706,44.55384445,0.3569084291,0
2019p758781,earthquake,2019-10-08T17:58:57.610Z,2019-10-08T18:02:24.679Z,177.3079224,-38.29065323,2.778498235,40.53227615,M,,LOCSAT,confirmed,manual,iasp91,28,19,15,0.1582064629,41.22253418,0.4140853713,0
2019p758752,earthquake,2019-10-08T17:43:29.407Z,2019-10-08T17:46:53.176Z,177.7492218,-38.92611694,2.313086181,28.15517426,M,,LOCSAT,confirmed,manual,iasp91,32,24,12,0.1046333835,63.41598511,0.3106350892,0
2019p757464,earthquake,2019-10-08T06:16:59.195Z,2019-10-08T06:18:32.846Z,177.850235,-38.71903229,1.609476894,26.83334541,M,,LOCSAT,confirmed,manual,iasp91,16,11,6,0.07012390345,173.0516815,0.4471775437,0
2019p755854,earthquake,2019-10-07T15:59:27.799Z,2019-10-07T16:01:53.897Z,178.1596527,-38.18328094,1.552397566,17.88804436,M,,LOCSAT,confirmed,manual,iasp91,17,10,7,0.1355078816,138.2463074,0.4994233327,0
2019p755051,earthquake,2019-10-07T08:51:33.736Z,2019-10-07T08:54:12.800Z,177.8710785,-38.55292511,1.062859766,18.11222839,M,,LOCSAT,confirmed,manual,iasp91,11,7,5,0.1149239242,133.7258835,0.1992746755,0
2019p754871,earthquake,2019-10-07T07:15:41.193Z,2019-10-07T07:17:07.563Z,177.295929,-38.29071808,1.590369952,44.17177963,M,,LOCSAT,confirmed,manual,iasp91,15,10,6,0.1489794403,120.790062,0.3718438119,0
2019p754864,earthquake,2019-10-07T07:12:03.667Z,2019-10-07T07:13:41.860Z,177.3072052,-38.25567245,1.768936313,39.82285309,M,,LOCSAT,confirmed,manual,iasp91,16,10,7,0.1545823812,92.68997192,0.4890139888,0
2019p754773,earthquake,2019-10-07T06:23:26.662Z,2019-10-07T06:25:16.130Z,177.3097839,-38.27558517,1.696677757,41.42965698,M,,LOCSAT,confirmed,manual,iasp91,16,12,9,0.1573971212,120.0151863,0.4507875423,0
2019p754750,earthquake,2019-10-07T06:10:57.633Z,2019-10-07T06:19:36.777Z,177.8100586,-38.9198494,1.815633802,28.63607407,M,,LOCSAT,confirmed,manual,iasp91,16,11,4,0.0571875684,81.26148987,0.2992068128,0
2019p754493,earthquake,2019-10-07T03:54:15.883Z,2019-10-07T03:57:23.058Z,177.2973175,-38.27975464,1.841095016,41.81701279,M,,LOCSAT,confirmed,manual,iasp91,16,13,9,0.1481540203,67.51287079,0.420009571,0
2019p754491,earthquake,2019-10-07T03:53:18.629Z,2019-10-07T04:02:23.192Z,177.3265076,-38.28883743,1.736663943,42.30793381,M,,LOCSAT,confirmed,manual,iasp91,18,14,10,0.1646356285,67.05326462,0.4624436152,0
2019p754471,earthquake,2019-10-07T03:42:20.738Z,2019-10-07T03:44:55.086Z,177.6976318,-38.405159,1.647296183,55.07320404,M,,LOCSAT,confirmed,manual,iasp91,13,9,6,0.1512343884,69.2039566,0.185175652,0
2019p754447,earthquake,2019-10-07T03:29:47.898Z,2019-10-07T03:37:10.818Z,177.322525,-38.26288605,5.239368174,43.09806442,M,,LOCSAT,confirmed,manual,iasp91,35,24,99,0.166632995,41.87734604,0.3256890914,0
2019p753834,earthquake,2019-10-06T22:03:07.382Z,2019-10-06T22:06:00.282Z,177.9563446,-38.71053314,1.649198161,31.49777985,M,,LOCSAT,confirmed,manual,iasp91,22,14,6,0.1519639045,143.902977,0.4211401952,0
2019p753094,earthquake,2019-10-06T15:28:34.735Z,2019-10-06T15:31:55.762Z,178.0699005,-38.44769287,1.274789647,18.71834755,M,,LOCSAT,confirmed,manual,iasp91,15,10,5,0.1138280183,114.5431519,0.5342726544,0
2019p752563,earthquake,2019-10-06T10:46:01.196Z,2019-10-06T10:53:53.215Z,178.0279388,-38.45837784,1.353909344,17.58664513,M,,LOCSAT,confirmed,manual,iasp91,13,9,3,0.1421925575,119.8167953,0.4827958097,0
2019p752427,earthquake,2019-10-06T09:33:23.979Z,2019-10-06T09:52:03.877Z,178.9047394,-37.57965851,2.534785294,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,11,0.4561819434,299.2602692,0.691766294,0
2019p752310,earthquake,2019-10-06T08:30:57.633Z,2019-10-06T08:34:09.294Z,177.8800049,-38.00809097,0.9499563988,28.13432503,M,,LOCSAT,confirmed,manual,iasp91,19,11,4,0.165677771,65.3841362,0.3480894118,0
2019p752056,earthquake,2019-10-06T06:15:47.629Z,2019-10-06T06:18:54.624Z,177.8645325,-38.90132141,1.74006924,25.51462364,M,,LOCSAT,confirmed,manual,iasp91,15,10,6,0.02579143271,114.5310135,0.2393074911,0
2019p751940,earthquake,2019-10-06T05:14:01.950Z,2019-10-06T05:16:59.961Z,178.093277,-38.42790222,1.756171824,24.73682785,M,,LOCSAT,confirmed,manual,iasp91,19,11,5,0.1055651307,101.0850983,0.5092218309,0
2019p750548,earthquake,2019-10-05T16:52:10.679Z,2019-10-05T16:58:55.331Z,178.8952637,-37.820961,2.099347696,22.91320229,M,,LOCSAT,confirmed,manual,iasp91,14,9,2,0.3804171085,294.1272583,0.2969878528,0
2019p749640,earthquake,2019-10-05T08:48:38.005Z,2019-10-05T08:51:52.360Z,178.3036804,-37.99793625,1.505886812,38.657341,M,,LOCSAT,confirmed,manual,iasp91,19,13,6,0.08214621991,180.2571621,0.4319201189,0
2019p747891,earthquake,2019-10-04T17:16:39.989Z,2019-10-04T17:22:33.013Z,177.864624,-38.56669235,1.99895931,15.67499638,M,,LOCSAT,confirmed,manual,iasp91,26,17,7,0.073899813,99.29262924,0.658541172,0
2019p747010,earthquake,2019-10-04T09:27:25.885Z,2019-10-04T09:32:43.829Z,178.0002441,-37.65784836,2.403297077,29.6595211,M,,LOCSAT,confirmed,manual,iasp91,26,17,13,0.1985448301,185.1555099,0.4738537256,0
