publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p683789,earthquake,2019-09-11T00:02:55.424Z,2019-10-02T03:54:42.819Z,172.9196625,-42.61833572,3.050097073,7.654657841,M,,LOCSAT,confirmed,manual,iasp91,35,20,6,0.09886210412,46.22354126,0.4521323114,0
2019p683680,earthquake,2019-09-10T23:05:08.320Z,2019-10-02T03:41:31.689Z,174.043335,-42.75274277,2.776568139,24.70581245,M,,LOCSAT,confirmed,manual,iasp91,23,15,6,0.4217943549,173.5305595,0.6881760973,0
2019p682748,earthquake,2019-09-10T14:48:14.319Z,2019-09-10T14:52:03.329Z,171.9891663,-43.15734482,2.010077002,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,15,7,0.1722662747,71.90993881,0.3413666475,0
2019p682716,earthquake,2019-09-10T14:31:09.919Z,2019-10-02T03:05:59.079Z,171.9873047,-43.16096497,2.795589517,4.602356434,M,,LOCSAT,confirmed,manual,iasp91,33,25,12,0.1690233946,37.10317993,0.3503482563,0
2019p681823,earthquake,2019-09-10T06:35:34.862Z,2019-09-10T06:42:14.374Z,173.3744659,-42.4560051,1.962422028,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,8,5,0.1281810105,123.4308472,0.4517899224,0
2019p681040,earthquake,2019-09-09T23:38:14.412Z,2019-09-09T23:47:09.565Z,173.4806671,-42.45056915,2.285364356,6,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,6,0.05529823899,131.6721878,0.3948806456,0
2019p680296,earthquake,2019-09-09T17:01:43.737Z,2019-09-09T17:05:49.873Z,173.5459747,-42.19469452,2.158643851,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,5,0.2212032974,127.5782166,0.4473377863,0
2019p679150,earthquake,2019-09-09T06:51:22.633Z,2019-09-09T06:53:47.686Z,173.7107697,-42.24804688,2.063732514,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,5,0.1789148152,149.6979523,0.3308235889,0
2019p678617,earthquake,2019-09-09T02:07:39.437Z,2019-09-09T02:12:57.822Z,173.7106018,-42.0786705,2.292426509,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,15,4,0.1826978624,131.5304184,0.4372278709,0
2019p677023,earthquake,2019-09-08T11:58:02.643Z,2019-09-08T12:04:20.095Z,173.6469421,-42.12159729,2.39838897,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,13,6,0.1645987481,118.6303749,0.2223479019,0
2019p673553,earthquake,2019-09-07T05:09:08.737Z,2019-09-07T05:12:43.831Z,173.575058,-42.26817703,2.044038726,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,5,0.1501124352,126.655262,0.4550610557,0
2019p671977,earthquake,2019-09-06T15:09:31.686Z,2019-09-06T15:37:28.243Z,173.5062561,-42.22590256,2.614286854,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,19,5,0.1914985031,94.12378693,0.4784078603,0
2019p670450,earthquake,2019-09-06T01:36:15.293Z,2019-09-27T04:33:23.616Z,172.7228241,-42.28134918,2.619630396,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,19,7,0.2545549572,46.4637146,0.5536264832,0
2019p669545,earthquake,2019-09-05T17:34:02.708Z,2019-09-05T17:53:54.495Z,172.3966522,-43.63077927,2.110996366,4.124880314,M,,LOCSAT,confirmed,manual,iasp91,31,27,3,0.05236528069,87.26145935,0.2434704152,0
2019p669479,earthquake,2019-09-05T16:58:30.358Z,2019-09-05T17:18:46.423Z,173.5039978,-42.43324661,2.432543931,3.211209059,ML,,LOCSAT,confirmed,manual,iasp91,20,15,2,0.03111680038,117.0769424,0.698184267,0.5729138348
2019p669012,earthquake,2019-09-05T12:49:37.837Z,2019-09-05T13:03:19.478Z,174.4517212,-42.40257645,2.626756133,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,24,4,0.5671291351,174.2235985,0.3903789572,0
2019p666155,earthquake,2019-09-04T11:27:50.674Z,2019-09-26T03:01:39.850Z,172.2913971,-43.08558655,1.953734785,5.501764774,M,,LOCSAT,confirmed,manual,iasp91,30,17,6,0.1793060452,80.84641266,0.5461250058,0
2019p664108,earthquake,2019-09-03T17:16:44.144Z,2019-09-03T17:23:07.154Z,171.1777253,-43.59911577,1.139993909,5.234375,M,,NonLinLoc,,automatic,nz3drx,11,11,4,0.145832347,102.3142483,0.7937395818,0
2019p661612,earthquake,2019-09-02T19:07:07.363Z,2019-09-02T19:15:01.164Z,172.8901062,-42.86503983,1.813055232,9.097743988,M,,LOCSAT,confirmed,manual,iasp91,21,14,4,0.07705502212,56.66471863,0.451502788,0
2019p660533,earthquake,2019-09-02T09:32:30.702Z,2019-09-02T09:37:29.818Z,172.394104,-43.58519745,2.016606463,5.324434757,M,,LOCSAT,confirmed,manual,iasp91,33,21,6,0.01214466058,100.5207748,0.3680494774,0
2019p660242,earthquake,2019-09-02T06:57:17.560Z,2019-09-02T07:00:43.850Z,171.7364197,-43.56713867,1.380608431,3.638612509,M,,LOCSAT,confirmed,manual,iasp91,17,11,4,0.05107390136,59.63425064,0.5049039212,0
2019p658607,earthquake,2019-09-01T16:26:01.869Z,2019-09-19T03:58:21.693Z,172.7895508,-42.68375778,2.702473478,6.774026871,M,,LOCSAT,confirmed,manual,iasp91,29,16,7,0.0762462765,57.81330061,0.2994589512,0
2019p658396,earthquake,2019-09-01T14:33:53.827Z,2019-09-01T14:36:47.078Z,171.9581299,-42.9380722,2.484541235,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,10,0.2781634033,55.22457886,0.3795563851,0
2019p657956,earthquake,2019-09-01T10:39:01.907Z,2019-09-01T10:42:36.655Z,171.9708405,-43.14972687,2.012302713,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,4,0.1828681827,73.50946045,0.2256323933,0
2019p657798,earthquake,2019-09-01T09:14:49.837Z,2019-09-01T09:18:18.019Z,171.9532318,-43.15021896,2.193342695,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,7,0.1844896078,73.93232346,0.3387343719,0
2019p657451,earthquake,2019-09-01T06:10:21.784Z,2019-09-01T06:14:29.347Z,171.8654633,-43.52574921,1.450548018,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,4,0.1495330781,103.1298218,0.2762447153,0
2019p656939,earthquake,2019-09-01T01:37:36.475Z,2019-09-01T01:46:51.091Z,172.0207977,-43.00084686,1.64181763,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,2,0.2860304415,49.76895142,0.3779397355,0
2019p656003,earthquake,2019-08-31T17:18:44.349Z,2019-08-31T17:20:48.679Z,172.4039917,-43.58567047,2.067145095,4.942947865,M,,LOCSAT,confirmed,manual,iasp91,16,10,7,0.2176339328,100.5688782,0.380190546,0
2019p654658,earthquake,2019-08-31T05:22:16.464Z,2019-08-31T05:25:35.930Z,171.5932007,-43.11882401,1.818291992,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,10,5,0.3856219053,71.70817184,0.3320137075,0
2019p654021,earthquake,2019-08-30T23:42:54.899Z,2019-09-18T04:31:11.788Z,172.9342041,-42.68808365,2.478518641,7.259059429,M,,LOCSAT,confirmed,manual,iasp91,31,20,7,0.09957876056,72.63900757,0.5351870383,0
2019p653649,earthquake,2019-08-30T20:24:31.877Z,2019-08-30T20:31:44.839Z,171.5914154,-43.12021637,2.414775287,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,7,0.1436569691,71.43944168,0.3780343295,0
2019p651769,earthquake,2019-08-30T03:42:41.313Z,2019-08-30T03:47:01.603Z,172.2421265,-43.24383545,1.704075277,3.734164715,M,,LOCSAT,confirmed,manual,iasp91,17,10,4,0.07002066076,114.9325795,0.4333058969,0
2019p650776,earthquake,2019-08-29T18:53:38.676Z,2019-08-29T18:59:02.573Z,172.2467804,-43.24823761,2.749364344,4.510268211,M,,LOCSAT,confirmed,manual,iasp91,31,19,12,0.06567128003,62.13245511,0.4107501412,0
2019p650737,earthquake,2019-08-29T18:33:09.902Z,2019-08-29T18:37:04.350Z,172.5258636,-43.6466217,2.932828275,7.578250408,M,,LOCSAT,confirmed,manual,iasp91,22,15,10,0.1102033332,109.8709717,0.3926390905,0
2019p649826,earthquake,2019-08-29T10:27:19.206Z,2019-08-29T10:30:27.194Z,172.4396362,-43.58525467,2.314604257,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,6,0.1968532503,100.1764679,0.3665352833,0
2019p648956,earthquake,2019-08-29T02:44:05.026Z,2019-08-29T02:48:24.681Z,172.4391022,-43.63248825,1.785608731,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,12,5,0.1671088487,108.2971191,0.4699327914,0
2019p648671,earthquake,2019-08-29T00:12:16.987Z,2019-09-17T04:57:30.119Z,173.4639282,-42.49044037,2.497834339,11.86953259,M,,LOCSAT,confirmed,manual,iasp91,18,13,6,0.09285332263,125.1056824,0.824509168,0
2019p646189,earthquake,2019-08-28T02:09:59.255Z,2019-08-28T02:13:28.132Z,172.9080811,-42.88365173,2.18848084,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,14,7,0.125126183,86.91566849,0.5195061757,0
2019p645988,earthquake,2019-08-28T00:22:26.376Z,2019-08-28T00:27:57.220Z,173.6714172,-42.16327286,2.323924241,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,6,0.2624871433,130.1072311,0.3433219127,0
2019p645876,earthquake,2019-08-27T23:22:55.590Z,2019-08-27T23:25:13.452Z,171.6241302,-43.58634949,2.020917968,4.877432823,M,,LOCSAT,confirmed,manual,iasp91,15,10,6,0.06827610731,70.59828186,0.2806724014,0
2019p645472,earthquake,2019-08-27T19:47:30.203Z,2019-09-16T23:39:53.671Z,173.483017,-42.40758514,2.649324385,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,7,0.04227872565,108.9567719,0.5249858154,0
2019p645082,earthquake,2019-08-27T16:19:42.450Z,2019-08-27T16:32:02.502Z,171.8962402,-42.92500687,1.860988821,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,16,5,0.2424324453,55.75790405,0.4605358532,0
2019p644441,earthquake,2019-08-27T10:38:36.766Z,2019-08-27T10:47:40.285Z,171.4495544,-44.33052063,2.238790949,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,6,0.3224191964,163.8292503,0.4003752858,0
2019p643109,earthquake,2019-08-26T22:48:32.643Z,2019-08-26T22:52:26.558Z,172.5527039,-42.55517197,2.15213873,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,7,0.207769081,86.07765198,0.5837949318,0
2019p642184,earthquake,2019-08-26T14:35:41.403Z,2019-09-16T02:03:49.997Z,171.4538116,-44.33660507,3.289386736,9.807505608,M,,LOCSAT,confirmed,manual,iasp91,29,16,6,0.3244892359,137.5675507,0.456520641,0
2019p640957,earthquake,2019-08-26T03:42:06.188Z,2019-08-26T03:45:25.900Z,173.6899567,-42.3327446,2.276310895,23.02738762,M,,LOCSAT,confirmed,manual,iasp91,19,13,6,0.09318866581,153.5580158,0.4392429529,0
2019p639828,earthquake,2019-08-25T17:40:24.322Z,2019-08-25T17:51:13.074Z,172.4282074,-43.60646439,1.969744304,4.676100731,M,,LOCSAT,confirmed,manual,iasp91,20,14,6,0.1685875505,104.1581192,0.3347739218,0
2019p639287,earthquake,2019-08-25T12:52:23.326Z,2019-08-25T12:56:57.593Z,172.7362366,-43.46149826,1.87552098,4.701603889,M,,LOCSAT,confirmed,manual,iasp91,24,17,6,0.09643499553,108.4968376,0.3027652608,0
2019p638656,earthquake,2019-08-25T07:16:06.178Z,2019-08-25T07:31:03.391Z,172.8318481,-42.23210144,2.418023554,38.34282684,ML,,LOCSAT,confirmed,manual,iasp91,25,18,3,0.4204854667,52.78089142,0.5073617181,0.1541822527
2019p636484,earthquake,2019-08-24T11:58:41.933Z,2019-08-24T12:03:05.961Z,172.5183716,-43.04425812,2.677734147,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,8,0.1642599255,85.26324844,0.2820340676,0
2019p635464,earthquake,2019-08-24T02:55:14.326Z,2019-08-24T03:08:11.234Z,172.6867523,-42.88084793,2.403252029,7.165344715,M,,LOCSAT,confirmed,manual,iasp91,20,13,6,0.0833292082,54.98186493,0.2893003554,0
2019p631005,earthquake,2019-08-22T11:19:55.934Z,2019-08-22T11:24:06.189Z,172.358078,-43.63157654,0.9440246709,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,1,0.1216752529,109.0166626,0.2603879593,0
2019p630600,earthquake,2019-08-22T07:44:04.101Z,2019-08-22T07:48:26.873Z,172.3249969,-42.65934372,2.596083651,5.153480053,M,,LOCSAT,confirmed,manual,iasp91,22,13,14,0.1285575032,72.91308594,0.4697414781,0
2019p628652,earthquake,2019-08-21T14:26:08.276Z,2019-08-21T14:30:29.106Z,172.6422729,-43.5994339,2.276131628,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,7,0.06898393482,74.5280838,0.2962434544,0
2019p627998,earthquake,2019-08-21T08:37:20.981Z,2019-08-21T08:40:54.785Z,171.4792175,-43.44181824,1.81197275,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,4,0.1105835065,95.87287521,0.2074494171,0
2019p627094,earthquake,2019-08-21T00:35:55.621Z,2019-08-21T00:41:01.293Z,171.4824371,-43.44218445,1.940693279,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,4,0.1089316607,97.68457413,0.3082220523,0
2019p627034,earthquake,2019-08-21T00:04:00.352Z,2019-08-21T00:11:13.189Z,173.5755615,-42.16191864,1.938351736,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,4,0.255343318,114.047802,0.5042472292,0
2019p626734,earthquake,2019-08-20T21:24:11.434Z,2019-08-20T21:32:10.120Z,170.6124878,-43.72295761,2.068206334,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,14,5,0.3201301694,61.55253792,0.5607878515,0
2019p625735,earthquake,2019-08-20T12:31:59.479Z,2019-08-20T12:37:43.164Z,173.6220703,-42.19927979,1.83579268,12.21985817,ML,,LOCSAT,confirmed,manual,iasp91,15,10,4,0.2251621783,168.3899384,0.5061796164,0.4689199167
2019p624880,earthquake,2019-08-20T04:56:21.954Z,2019-08-20T05:00:05.481Z,173.5752258,-42.1933136,2.256125233,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,5,0.2241416425,132.832777,0.3728977862,0
2019p622426,earthquake,2019-08-19T07:09:00.104Z,2019-08-19T07:14:25.089Z,172.2562103,-42.8490715,2.097301256,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,20,6,0.06824791431,61.46795654,0.6643396489,0
2019p621991,earthquake,2019-08-19T03:16:56.410Z,2019-08-19T03:22:17.364Z,173.6143494,-42.16107559,2.107018729,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,4,0.2608062327,141.4778881,0.2772663745,0
2019p621971,earthquake,2019-08-19T03:06:29.611Z,2019-08-19T03:09:25.397Z,173.7601013,-42.20615387,2.271549844,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,12,7,0.2270050347,161.3041573,0.5736348736,0
2019p621619,earthquake,2019-08-18T23:58:56.655Z,2019-09-05T04:58:48.674Z,173.0069275,-42.85932159,2.616488409,7.699281693,M,,LOCSAT,confirmed,manual,iasp91,26,15,6,0.1010156572,92.28631592,0.4894858619,0
2019p621383,earthquake,2019-08-18T21:53:08.684Z,2019-09-05T04:55:49.287Z,172.9948425,-42.85590363,3.19866676,9.552327156,M,,LOCSAT,confirmed,manual,iasp91,29,16,8,0.1151970476,86.80442047,0.6570129353,0
2019p620694,earthquake,2019-08-18T15:45:58.095Z,2019-08-18T15:52:22.846Z,173.5202942,-42.20482635,1.731758798,4.672448158,M,,LOCSAT,confirmed,manual,iasp91,20,13,5,0.2114715576,97.32661057,0.5073365959,0
2019p619063,earthquake,2019-08-18T01:17:17.719Z,2019-09-05T04:04:08.268Z,173.6859894,-42.1835289,2.858879297,7.750211716,M,,LOCSAT,confirmed,manual,iasp91,24,13,7,0.2421415448,136.5651283,0.5670881634,0
2019p618882,earthquake,2019-08-17T23:40:24.835Z,2019-08-20T02:06:57.222Z,173.5038249,-42.26022425,2.456723595,17.890625,M,,NonLinLoc,confirmed,manual,nz3drx,21,16,6,0.1577454264,95.75443538,0.4118956898,0
2019p618455,earthquake,2019-08-17T19:53:14.808Z,2019-08-17T19:57:16.972Z,173.7426453,-42.40720367,2.386198777,11.91133976,M,,LOCSAT,confirmed,manual,iasp91,15,8,3,0.04851846769,213.9927425,0.4259332814,0
2019p618342,earthquake,2019-08-17T18:52:52.200Z,2019-08-17T18:55:53.977Z,173.5735779,-42.15953445,2.460596954,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,11,7,0.2575616241,133.9331188,0.4504089444,0
2019p617544,earthquake,2019-08-17T11:47:33.912Z,2019-08-17T11:59:07.459Z,172.7228241,-43.46935654,1.919991983,4.507246494,M,,LOCSAT,confirmed,manual,iasp91,19,15,1,0.08883256465,108.1670914,0.2506923838,0
2019p615918,earthquake,2019-08-16T21:21:24.718Z,2019-09-04T05:14:56.832Z,173.8434753,-42.27452087,3.130960949,16.06459236,M,,LOCSAT,confirmed,manual,iasp91,36,27,10,0.1927815229,147.8854294,0.8617263925,0
2019p615631,earthquake,2019-08-16T18:48:28.212Z,2019-08-16T18:53:47.394Z,173.3149719,-42.51210785,2.284575448,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,6,0.1915768385,113.0843048,0.3994251885,0
2019p608429,earthquake,2019-08-14T02:51:06.927Z,2019-09-03T04:00:37.388Z,173.4347229,-42.33759689,2.951351373,6.161448002,M,,LOCSAT,confirmed,manual,iasp91,24,19,6,0.1100143567,68.77414322,0.4599957394,0
2019p606787,earthquake,2019-08-13T12:16:24.855Z,2019-08-13T12:19:04.569Z,173.5659943,-42.18632126,2.051627218,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,2,0.2303837389,131.5351639,0.5994346192,0
2019p606368,earthquake,2019-08-13T08:33:02.894Z,2019-08-13T08:39:19.969Z,172.1926575,-43.55887604,1.811498847,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,12,6,0.1725176722,119.4538269,0.2694301349,0
2019p602183,earthquake,2019-08-11T19:23:16.217Z,2019-08-11T19:37:28.927Z,172.8279419,-42.56568146,2.572606415,4.242889404,M,,LOCSAT,confirmed,manual,iasp91,30,21,11,0.04245494679,51.34507751,0.3735160696,0
2019p601961,earthquake,2019-08-11T17:25:16.073Z,2019-08-11T17:29:48.182Z,173.5280609,-42.21628189,2.582956145,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,15,7,0.1997334808,98.93592834,0.4367075271,0
2019p601517,earthquake,2019-08-11T13:28:35.954Z,2019-08-11T13:31:59.258Z,173.375885,-42.46523666,2.126465487,11.09955311,M,,LOCSAT,confirmed,manual,iasp91,16,12,6,0.1303711832,111.8111115,0.4191101121,0
2019p600550,earthquake,2019-08-11T04:53:22.415Z,2019-08-11T05:18:41.405Z,171.4417572,-44.33571625,1.894885215,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,3,0.3160683811,163.8110619,0.4012199256,0
2019p600475,earthquake,2019-08-11T04:13:17.064Z,2019-08-11T04:17:32.763Z,171.6282654,-43.17611313,1.988237023,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,1,0.0859933421,140.3470001,0.2230200549,0
2019p599257,earthquake,2019-08-10T17:24:08.441Z,2019-08-10T17:26:40.553Z,172.8397827,-43.43684006,2.003934613,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,7,0.2228882015,123.9714108,0.4020873593,0
2019p597760,earthquake,2019-08-10T04:06:57.551Z,2019-08-28T04:33:53.381Z,173.7497406,-42.20437241,2.790873266,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,7,0.2269060612,155.0589485,0.5568226,0
2019p596383,earthquake,2019-08-09T15:53:19.784Z,2019-08-09T15:57:08.638Z,173.6633453,-42.37539673,1.985502906,6.941412449,M,,LOCSAT,confirmed,manual,iasp91,16,11,3,0.05226892978,142.8734341,0.4373121467,0
2019p595034,earthquake,2019-08-09T03:54:15.268Z,2019-08-27T21:57:27.100Z,172.8038177,-42.67070389,2.699434372,12.77713013,M,,LOCSAT,confirmed,manual,iasp91,20,13,6,0.3417357802,60.36375093,0.457657514,0
2019p594923,earthquake,2019-08-09T02:55:03.288Z,2019-08-09T02:57:51.481Z,171.250412,-43.44963455,1.862006193,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,7,0.2451689243,102.4828186,0.3965839118,0
2019p593389,earthquake,2019-08-08T13:17:51.743Z,2019-08-08T13:24:02.785Z,173.6932526,-42.18966675,2.004886222,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,6,0.236135155,139.363224,0.6311447628,0
2019p593221,earthquake,2019-08-08T11:48:25.083Z,2019-08-26T22:44:51.210Z,171.4627838,-44.32495499,2.97501344,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,21,12,0.3327279389,134.1130905,0.806098505,0
2019p591276,earthquake,2019-08-07T18:32:09.697Z,2019-08-07T18:34:48.532Z,173.3773193,-42.35794067,1.706319576,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,2,0.1330681443,86.5202179,0.5936122548,0
2019p591159,earthquake,2019-08-07T17:30:01.162Z,2019-08-07T17:37:22.354Z,172.7491302,-43.59319687,2.479285558,3.654231787,M,,LOCSAT,confirmed,manual,iasp91,32,23,10,0.024618458,86.67949867,0.33107734,0
2019p590954,earthquake,2019-08-07T15:40:26.247Z,2019-08-07T16:31:09.518Z,174.4882355,-42.76640701,2.654470521,33,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,11,8,2,1.325183868,198.5410461,1.013267431,0.5424924904
2019p590775,earthquake,2019-08-07T14:05:01.319Z,2019-08-07T14:14:34.557Z,173.0995941,-42.86135483,1.907547328,9.494128227,M,,LOCSAT,confirmed,manual,iasp91,13,9,2,0.1161743328,145.7145042,0.3422348924,0
2019p589418,earthquake,2019-08-07T02:02:02.109Z,2019-08-07T02:05:15.099Z,173.0881348,-42.83722687,2.180593986,8.168234825,M,,LOCSAT,confirmed,manual,iasp91,18,11,7,0.1358589828,134.3090591,0.6605997643,0
2019p588714,earthquake,2019-08-06T19:46:58.353Z,2019-08-06T19:49:45.904Z,173.6334839,-42.14865112,2.121959618,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,13,7,0.2762072384,145.1917267,0.542243864,0
2019p586160,earthquake,2019-08-05T21:06:06.969Z,2019-08-05T21:09:13.961Z,172.8334198,-43.48047638,1.987766674,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,11,7,0.1871112734,119.7869225,0.3425222563,0
2019p585023,earthquake,2019-08-05T11:00:19.056Z,2019-08-05T11:23:26.286Z,171.996582,-42.87269974,2.127245793,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,6,0.2214672416,73.10172272,0.3019172426,0
2019p583929,earthquake,2019-08-05T01:17:13.340Z,2019-08-05T01:23:19.644Z,172.8939056,-42.48725891,2.300285664,38.57376862,M,,LOCSAT,confirmed,manual,iasp91,22,15,3,0.05909588933,74.93650818,0.5640978075,0
2019p583019,earthquake,2019-08-04T17:12:59.073Z,2019-08-04T17:19:14.988Z,171.5873566,-43.18289566,1.73298499,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,4,0.3489019573,67.42974854,0.4606498636,0
2019p582151,earthquake,2019-08-04T09:30:16.629Z,2019-08-04T09:41:26.237Z,171.9353333,-43.37959671,2.429152048,4.646232605,M,,LOCSAT,confirmed,manual,iasp91,32,25,7,0.04295063391,46.681427,0.2634573268,0
2019p582052,earthquake,2019-08-04T08:37:41.221Z,2019-08-04T08:49:29.239Z,172.7930756,-43.47755814,2.629070469,4.652592659,M,,LOCSAT,confirmed,manual,iasp91,29,21,9,0.09158431739,121.437149,0.2097892994,0
2019p581316,earthquake,2019-08-04T02:05:25.391Z,2019-08-04T03:49:42.859Z,172.0243073,-43.44025421,1.753037153,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,17,3,0.1147616059,46.73967743,0.4032148943,0
2019p580062,earthquake,2019-08-03T14:57:09.356Z,2019-08-03T15:06:30.498Z,171.4217682,-43.50648117,2.385078867,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,27,20,6,0.1092308462,53.38937378,0.322763845,0
2019p579916,earthquake,2019-08-03T13:39:36.599Z,2019-08-03T13:45:40.806Z,172.0758972,-43.12468338,2.114420106,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,12,7,0.2029983699,134.4174194,0.4866031533,0
2019p577388,earthquake,2019-08-02T15:12:46.098Z,2019-08-02T15:17:45.479Z,173.6389771,-42.27677155,1.999183449,13.743536,M,,LOCSAT,confirmed,manual,iasp91,15,9,4,0.152340591,127.1061821,0.4644565656,0
2019p577078,earthquake,2019-08-02T12:27:15.843Z,2019-08-02T12:31:27.998Z,172.820343,-42.12462234,2.298355235,33.78858566,M,,LOCSAT,confirmed,manual,iasp91,16,9,5,0.3673782945,84.67565918,0.2777899896,0
2019p576064,earthquake,2019-08-02T03:27:01.454Z,2019-08-02T03:32:20.025Z,173.2905426,-42.48382568,2.658582057,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,10,0.1959698647,103.1861496,0.3540814427,0
2019p575615,earthquake,2019-08-01T23:27:57.187Z,2019-08-01T23:43:20.599Z,171.4266357,-44.32782364,2.480604779,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,4,0.3066914976,162.2916374,0.361887148,0
2019p574337,earthquake,2019-08-01T12:07:01.771Z,2019-08-01T12:09:09.569Z,171.449585,-44.33882523,2.277095628,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,9,6,0.3211696446,164.5183716,0.3963163987,0
2019p573710,earthquake,2019-08-01T06:33:09.582Z,2019-08-01T06:36:10.709Z,172.9434052,-42.09921265,2.181074923,38.86225128,M,,LOCSAT,confirmed,manual,iasp91,17,10,3,0.2339693159,116.651947,0.3366623302,0
