publicid,TotalCount,mmi1,mmi2,mmi3,mmi4,mmi5,mmi6,mmi7,mmi8,mmi9
2019p805104,1,0,0,1,0,0,0,0,0,0
2019p802970,1,0,0,0,1,0,0,0,0,0
2019p802482,1,0,0,1,0,0,0,0,0,0
2019p802407,1,0,0,0,0,0,0,0,1,0
2019p802213,2,0,0,2,0,0,0,0,0,0
2019p801675,1,0,0,0,1,0,0,0,0,0
2019p800731,2,0,0,2,0,0,0,0,0,0
2019p792261,3,0,0,3,0,0,0,0,0,0
2019p790499,3,0,0,3,0,0,0,0,0,0
2019p790286,3,0,0,3,0,0,0,0,0,0
2019p789984,29,0,0,17,11,0,0,0,1,0
2019p787654,2,0,0,2,0,0,0,0,0,0
2019p787399,2,0,0,0,2,0,0,0,0,0
2019p786409,10,0,0,5,5,0,0,0,0,0
2019p783148,1,0,0,1,0,0,0,0,0,0
2019p783044,1,0,0,1,0,0,0,0,0,0
2019p782943,1,0,0,1,0,0,0,0,0,0
2019p782299,150,0,0,66,77,7,0,0,0,0
2019p780485,1,0,0,1,0,0,0,0,0,0
2019p776240,10,0,0,9,1,0,0,0,0,0
2019p772045,1,0,0,1,0,0,0,0,0,0
2019p771689,1,0,0,1,0,0,0,0,0,0
2019p768498,2,0,0,2,0,0,0,0,0,0
2019p767498,1,0,0,1,0,0,0,0,0,0
2019p767361,2,0,0,1,0,0,1,0,0,0
2019p765784,2,0,0,2,0,0,0,0,0,0
2019p765600,3,0,0,3,0,0,0,0,0,0
2019p760133,2,0,0,1,1,0,0,0,0,0
2019p757686,1,0,0,1,0,0,0,0,0,0
2019p757525,1,0,0,1,0,0,0,0,0,0
2019p755008,4,0,0,2,1,1,0,0,0,0
2019p754196,1,0,0,1,0,0,0,0,0,0
2019p752627,1,0,0,1,0,0,0,0,0,0
2019p752212,10,0,0,7,2,1,0,0,0,0
2019p749276,3,0,0,3,0,0,0,0,0,0
2019p744597,1,0,0,1,0,0,0,0,0,0
2019p743661,1,0,0,1,0,0,0,0,0,0
2019p743165,1,0,0,1,0,0,0,0,0,0
2019p742127,2,0,0,2,0,0,0,0,0,0
2019p741089,4,0,0,4,0,0,0,0,0,0
2019p738252,2,0,0,2,0,0,0,0,0,0
2019p734023,1,0,0,1,0,0,0,0,0,0
2019p733079,1,0,0,1,0,0,0,0,0,0
2019p732706,4,0,0,2,2,0,0,0,0,0
2019p732334,40,0,0,27,13,0,0,0,0,0
2019p732165,1,0,0,0,0,0,0,0,1,0
2019p731658,1,0,0,1,0,0,0,0,0,0
2019p731389,2,0,0,1,1,0,0,0,0,0
2019p728885,4,0,0,3,1,0,0,0,0,0
2019p728449,19,0,0,11,5,2,1,0,0,0
2019p728410,179,0,0,78,86,12,3,0,0,0
2019p727966,1,0,0,0,0,0,0,0,1,0
2019p724056,11,0,0,5,6,0,0,0,0,0
2019p723102,1,0,0,0,1,0,0,0,0,0
2019p722915,27,0,0,18,9,0,0,0,0,0
2019p722900,23,0,0,16,7,0,0,0,0,0
2019p720739,1,0,0,1,0,0,0,0,0,0
2019p719976,225,0,0,123,92,9,1,0,0,0
2019p719967,359,0,0,202,145,11,1,0,0,0
2019p717952,2,0,0,1,1,0,0,0,0,0
2019p717693,102,0,0,64,33,5,0,0,0,0
2019p717184,4,0,0,4,0,0,0,0,0,0
2019p716669,3,0,0,2,0,0,0,0,1,0
2019p716409,27,0,0,14,10,2,1,0,0,0
2019p714969,4,0,0,2,1,1,0,0,0,0
2019p714646,4870,0,0,1538,2855,413,38,1,25,0
2019p714369,1,0,0,1,0,0,0,0,0,0
2019p712815,1,0,0,1,0,0,0,0,0,0
2019p705445,1,0,0,1,0,0,0,0,0,0
2019p705237,1,0,0,1,0,0,0,0,0,0
2019p702669,1,0,0,1,0,0,0,0,0,0
2019p698418,3,0,0,2,0,0,0,0,1,0
2019p698378,4,0,0,4,0,0,0,0,0,0
2019p695535,2,0,0,2,0,0,0,0,0,0
2019p695495,3,0,0,3,0,0,0,0,0,0
2019p695432,6,0,0,3,2,0,0,0,1,0
2019p693065,2,0,0,1,1,0,0,0,0,0
2019p688917,6,0,0,3,3,0,0,0,0,0
2019p687438,1,0,0,1,0,0,0,0,0,0
2019p684871,1,0,0,1,0,0,0,0,0,0
2019p684015,1,0,0,1,0,0,0,0,0,0
2019p683937,2,0,0,2,0,0,0,0,0,0
2019p682077,7,0,0,4,3,0,0,0,0,0
2019p682019,3,0,0,3,0,0,0,0,0,0
2019p681611,2,0,0,2,0,0,0,0,0,0
2019p681427,1,0,0,1,0,0,0,0,0,0
2019p676257,1,0,0,1,0,0,0,0,0,0
2019p674694,1,0,0,1,0,0,0,0,0,0
2019p673656,1,0,0,1,0,0,0,0,0,0
2019p672119,1,0,0,1,0,0,0,0,0,0
2019p671519,7,0,0,6,0,0,1,0,0,0
2019p670626,1,0,0,1,0,0,0,0,0,0
2019p669726,2,0,0,2,0,0,0,0,0,0
2019p668501,6,0,0,5,1,0,0,0,0,0
2019p668286,1,0,0,1,0,0,0,0,0,0
2019p667649,10,0,0,8,1,0,0,0,1,0
2019p667480,1,0,0,1,0,0,0,0,0,0
2019p666715,3,0,0,3,0,0,0,0,0,0
2019p666161,3,0,0,1,0,1,1,0,0,0
2019p662010,1,0,0,0,0,0,0,0,1,0
2019p661881,2,0,0,2,0,0,0,0,0,0
2019p660550,2,0,0,2,0,0,0,0,0,0
2019p660113,5,0,0,5,0,0,0,0,0,0
2019p658725,1,0,0,1,0,0,0,0,0,0
2019p655525,1,0,0,1,0,0,0,0,0,0
2019p652642,1,0,0,1,0,0,0,0,0,0
2019p652227,1,0,0,1,0,0,0,0,0,0
2019p651665,1,0,0,1,0,0,0,0,0,0
2019p650900,4,0,0,3,1,0,0,0,0,0
2019p643417,1,0,0,1,0,0,0,0,0,0
2019p642034,1,0,0,1,0,0,0,0,0,0
2019p641944,1,0,0,1,0,0,0,0,0,0
2019p639373,2,0,0,1,1,0,0,0,0,0
2019p637808,2,0,0,1,1,0,0,0,0,0
2019p632084,3,0,0,2,1,0,0,0,0,0
2019p632050,1,0,0,0,1,0,0,0,0,0
2019p629904,2,0,0,2,0,0,0,0,0,0
2019p627488,6,0,0,5,0,0,1,0,0,0
2019p627288,1,0,0,0,1,0,0,0,0,0
2019p627013,1,0,0,0,1,0,0,0,0,0
2019p625102,1,0,0,1,0,0,0,0,0,0
2019p622818,6,0,0,6,0,0,0,0,0,0
2019p622812,4,0,0,4,0,0,0,0,0,0
2019p621161,2,0,0,2,0,0,0,0,0,0
2019p619924,2,0,0,2,0,0,0,0,0,0
2019p619787,1,0,0,1,0,0,0,0,0,0
2019p616592,1,0,0,1,0,0,0,0,0,0
2019p612417,1,0,0,1,0,0,0,0,0,0
2019p611561,1,0,0,1,0,0,0,0,0,0
2019p609250,1,0,0,1,0,0,0,0,0,0
2019p608818,1,0,0,1,0,0,0,0,0,0
2019p606360,3,0,0,1,2,0,0,0,0,0
2019p605566,3,0,0,2,1,0,0,0,0,0
2019p605518,2,0,0,0,2,0,0,0,0,0
2019p605213,3,0,0,2,0,0,1,0,0,0
2019p603041,2,0,0,2,0,0,0,0,0,0
2019p602335,2100,0,0,1135,884,76,4,1,0,0
2019p602023,1,0,0,1,0,0,0,0,0,0
2019p601720,1,0,0,1,0,0,0,0,0,0
2019p601709,2,0,0,2,0,0,0,0,0,0
2019p600749,1,0,0,1,0,0,0,0,0,0
2019p597137,1,0,0,0,1,0,0,0,0,0
2019p596721,1,0,0,1,0,0,0,0,0,0
2019p593213,26,0,0,23,3,0,0,0,0,0
2019p592008,3,0,0,2,0,0,0,0,1,0
2019p590943,1,0,0,1,0,0,0,0,0,0
2019p590178,17,0,0,7,7,3,0,0,0,0
2019p586215,4,0,0,2,0,2,0,0,0,0
2019p584824,6,0,0,3,2,0,0,0,1,0
2019p575625,5,0,0,2,2,0,0,0,1,0
2019p574727,1,0,0,0,1,0,0,0,0,0
2019p574026,1,0,0,0,0,0,0,0,1,0
2019p573786,1,0,0,0,1,0,0,0,0,0
2019p573316,2,0,0,1,0,1,0,0,0,0
2019p820477,1,0,0,1,0,0,0,0,0,0
2019p820218,22,0,0,15,7,0,0,0,0,0
2019p818881,19,0,0,16,3,0,0,0,0,0
2019p816037,2,0,0,1,1,0,0,0,0,0
2019p815791,2,0,0,2,0,0,0,0,0,0
2019p810597,2,0,0,1,1,0,0,0,0,0
2019p802631,1,0,0,1,0,0,0,0,0,0
2019p802087,3,0,0,3,0,0,0,0,0,0
2019p801834,1,0,0,1,0,0,0,0,0,0
2019p791065,6,0,0,4,1,1,0,0,0,0
2019p790519,3,0,0,3,0,0,0,0,0,0
2019p787762,1,0,0,0,0,1,0,0,0,0
2019p787456,2,0,0,2,0,0,0,0,0,0
2019p787273,2,0,0,1,1,0,0,0,0,0
2019p783000,1,0,0,1,0,0,0,0,0,0
2019p782501,4,0,0,3,1,0,0,0,0,0
2019p781301,1,0,0,1,0,0,0,0,0,0
2019p778720,2,0,0,2,0,0,0,0,0,0
2019p778680,1,0,0,0,0,0,0,0,1,0
2019p777715,1,0,0,1,0,0,0,0,0,0
2019p774358,1,0,0,1,0,0,0,0,0,0
2019p773816,1,0,0,1,0,0,0,0,0,0
2019p771448,2,0,0,2,0,0,0,0,0,0
2019p768501,3,0,0,3,0,0,0,0,0,0
2019p765828,1,0,0,1,0,0,0,0,0,0
2019p762951,1,0,0,1,0,0,0,0,0,0
2019p752221,10,0,0,7,2,1,0,0,0,0
2019p750555,1,0,0,1,0,0,0,0,0,0
2019p749949,1,0,0,1,0,0,0,0,0,0
2019p742357,3,0,0,2,1,0,0,0,0,0
2019p742306,38,0,0,27,11,0,0,0,0,0
2019p741283,2,0,0,2,0,0,0,0,0,0
2019p739228,1,0,0,1,0,0,0,0,0,0
2019p738126,4,0,0,2,1,0,0,0,1,0
2019p735976,7,0,0,6,0,1,0,0,0,0
2019p734296,2,0,0,1,1,0,0,0,0,0
2019p730458,1,0,0,0,0,0,0,0,1,0
2019p729737,1,0,0,1,0,0,0,0,0,0
2019p728324,3,0,0,2,1,0,0,0,0,0
2019p720911,1,0,0,0,1,0,0,0,0,0
2019p720013,17,0,0,12,5,0,0,0,0,0
2019p718286,2,0,0,2,0,0,0,0,0,0
2019p715398,4,0,0,2,1,1,0,0,0,0
2019p712923,14,0,0,10,3,1,0,0,0,0
2019p712804,1,0,0,0,0,0,0,0,1,0
2019p711190,7,0,0,6,1,0,0,0,0,0
2019p709394,50,0,0,40,9,1,0,0,0,0
2019p708617,1145,0,0,674,438,30,1,0,2,0
2019p708555,1,0,0,0,0,1,0,0,0,0
2019p705087,1,0,0,1,0,0,0,0,0,0
2019p701782,1,0,0,1,0,0,0,0,0,0
2019p696692,6,0,0,2,4,0,0,0,0,0
2019p693321,3,0,0,2,1,0,0,0,0,0
2019p689927,5,0,0,5,0,0,0,0,0,0
2019p689744,3,0,0,3,0,0,0,0,0,0
2019p687267,1,0,0,1,0,0,0,0,0,0
2019p686092,1,0,0,1,0,0,0,0,0,0
2019p685923,1,0,0,1,0,0,0,0,0,0
2019p685620,4,0,0,4,0,0,0,0,0,0
2019p684922,4,0,0,4,0,0,0,0,0,0
2019p683789,3,0,0,3,0,0,0,0,0,0
2019p682748,8,0,0,8,0,0,0,0,0,0
2019p681040,1,0,0,0,1,0,0,0,0,0
2019p679150,3,0,0,2,0,0,0,0,1,0
2019p670450,13,0,0,10,3,0,0,0,0,0
2019p669479,9,0,0,3,5,1,0,0,0,0
2019p669012,1,0,0,1,0,0,0,0,0,0
2019p666155,6,0,0,3,1,1,1,0,0,0
2019p660533,1,0,0,1,0,0,0,0,0,0
2019p660242,1,0,0,0,1,0,0,0,0,0
2019p658607,1,0,0,0,1,0,0,0,0,0
2019p657956,1,0,0,0,1,0,0,0,0,0
2019p657451,1,0,0,1,0,0,0,0,0,0
2019p656003,2,0,0,1,1,0,0,0,0,0
2019p654021,1,0,0,1,0,0,0,0,0,0
2019p651769,1,0,0,1,0,0,0,0,0,0
2019p650776,5,0,0,3,2,0,0,0,0,0
2019p650737,17,0,0,15,2,0,0,0,0,0
2019p649826,31,0,0,30,1,0,0,0,0,0
2019p646189,1,0,0,1,0,0,0,0,0,0
2019p644441,1,0,0,1,0,0,0,0,0,0
2019p642184,65,0,0,40,23,2,0,0,0,0
2019p640957,2,0,0,2,0,0,0,0,0,0
2019p636484,3,0,0,3,0,0,0,0,0,0
2019p635464,2,0,0,1,0,1,0,0,0,0
2019p631005,18,0,0,8,10,0,0,0,0,0
2019p630600,4,0,0,2,2,0,0,0,0,0
2019p628652,18,0,0,10,8,0,0,0,0,0
2019p627998,1,0,0,1,0,0,0,0,0,0
2019p627034,1,0,0,0,1,0,0,0,0,0
2019p626734,2,0,0,2,0,0,0,0,0,0
2019p625735,1,0,0,1,0,0,0,0,0,0
2019p624880,1,0,0,0,0,0,0,0,1,0
2019p621971,2,0,0,2,0,0,0,0,0,0
2019p621619,2,0,0,2,0,0,0,0,0,0
2019p621383,8,0,0,7,1,0,0,0,0,0
2019p619063,1,0,0,0,1,0,0,0,0,0
2019p618882,1,0,0,0,0,0,0,0,1,0
2019p618455,2,0,0,2,0,0,0,0,0,0
2019p618342,3,0,0,3,0,0,0,0,0,0
2019p615918,3,0,0,3,0,0,0,0,0,0
2019p608429,6,0,0,6,0,0,0,0,0,0
2019p606787,1,0,0,1,0,0,0,0,0,0
2019p606368,2,0,0,0,2,0,0,0,0,0
2019p602183,5,0,0,5,0,0,0,0,0,0
2019p600550,3,0,0,3,0,0,0,0,0,0
2019p600475,2,0,0,1,0,0,0,0,1,0
2019p597760,3,0,0,3,0,0,0,0,0,0
2019p596383,1,0,0,0,1,0,0,0,0,0
2019p595034,1,0,0,1,0,0,0,0,0,0
2019p593389,2,0,0,2,0,0,0,0,0,0
2019p593221,25,0,0,22,3,0,0,0,0,0
2019p591276,7,0,0,4,3,0,0,0,0,0
2019p591159,83,0,0,44,36,3,0,0,0,0
2019p590954,1,0,0,1,0,0,0,0,0,0
2019p589418,1,0,0,1,0,0,0,0,0,0
2019p588714,1,0,0,0,1,0,0,0,0,0
2019p586160,7,0,0,3,3,1,0,0,0,0
2019p583929,1,0,0,0,1,0,0,0,0,0
2019p582151,3,0,0,2,1,0,0,0,0,0
2019p582052,22,0,0,19,1,2,0,0,0,0
2019p581316,1,0,0,1,0,0,0,0,0,0
2019p580062,1,0,0,1,0,0,0,0,0,0
2019p576064,1,0,0,1,0,0,0,0,0,0
2019p575615,3,0,0,1,2,0,0,0,0,0
2019p573710,2,0,0,2,0,0,0,0,0,0
2019p817319,3,0,0,3,0,0,0,0,0,0
2019p815147,2,0,0,2,0,0,0,0,0,0
2019p813170,2,0,0,2,0,0,0,0,0,0
2019p812475,8,0,0,5,3,0,0,0,0,0
2019p803878,11,0,0,6,4,1,0,0,0,0
2019p802464,1,0,0,1,0,0,0,0,0,0
2019p802235,1,0,0,1,0,0,0,0,0,0
2019p801059,55,0,0,37,14,2,1,0,1,0
2019p801048,85,0,0,58,22,2,1,0,2,0
2019p801015,491,0,0,324,154,11,0,1,1,0
2019p801001,2086,0,0,1379,653,50,2,1,1,0
2019p800784,1,0,0,1,0,0,0,0,0,0
2019p798258,1,0,0,1,0,0,0,0,0,0
2019p795678,25,0,0,23,2,0,0,0,0,0
2019p793923,5,0,0,4,1,0,0,0,0,0
2019p791440,5,0,0,3,2,0,0,0,0,0
2019p788456,8,0,0,4,2,2,0,0,0,0
2019p786889,37,0,0,30,7,0,0,0,0,0
2019p785066,1,0,0,1,0,0,0,0,0,0
2019p776411,5,0,0,5,0,0,0,0,0,0
2019p775334,2,0,0,2,0,0,0,0,0,0
2019p773527,2,0,0,2,0,0,0,0,0,0
2019p772979,2,0,0,1,1,0,0,0,0,0
2019p772936,7,0,0,5,1,1,0,0,0,0
2019p770668,1,0,0,1,0,0,0,0,0,0
2019p760286,1,0,0,1,0,0,0,0,0,0
2019p754939,2,0,0,2,0,0,0,0,0,0
2019p751482,2,0,0,2,0,0,0,0,0,0
2019p744853,1,0,0,0,1,0,0,0,0,0
2019p743032,1,0,0,0,0,0,0,0,1,0
2019p741266,9,0,0,6,3,0,0,0,0,0
2019p738944,45,0,0,32,11,2,0,0,0,0
2019p737513,86,0,0,64,22,0,0,0,0,0
2019p729052,3,0,0,2,1,0,0,0,0,0
2019p717696,102,0,0,64,33,5,0,0,0,0
2019p707637,1,0,0,1,0,0,0,0,0,0
2019p705532,2,0,0,1,1,0,0,0,0,0
2019p701983,2,0,0,2,0,0,0,0,0,0
2019p701227,2,0,0,2,0,0,0,0,0,0
2019p693503,1,0,0,0,0,0,1,0,0,0
2019p693042,1,0,0,0,1,0,0,0,0,0
2019p691997,1,0,0,1,0,0,0,0,0,0
2019p691614,1,0,0,0,0,0,1,0,0,0
2019p689902,1,0,0,0,1,0,0,0,0,0
2019p686101,1,0,0,1,0,0,0,0,0,0
2019p684738,5,0,0,3,2,0,0,0,0,0
2019p684674,8,0,0,7,1,0,0,0,0,0
2019p684614,28,0,0,21,6,1,0,0,0,0
2019p681548,1,0,0,1,0,0,0,0,0,0
2019p680641,1,0,0,1,0,0,0,0,0,0
2019p679176,1,0,0,0,0,0,0,0,1,0
2019p673455,2,0,0,2,0,0,0,0,0,0
2019p670346,1,0,0,0,0,0,1,0,0,0
2019p665145,1,0,0,1,0,0,0,0,0,0
2019p660290,1,0,0,1,0,0,0,0,0,0
2019p658040,2,0,0,2,0,0,0,0,0,0
2019p655789,1,0,0,1,0,0,0,0,0,0
2019p655100,1,0,0,0,1,0,0,0,0,0
2019p645205,2,0,0,2,0,0,0,0,0,0
2019p643437,3,0,0,3,0,0,0,0,0,0
2019p633745,2,0,0,2,0,0,0,0,0,0
2019p631928,8,0,0,2,2,3,1,0,0,0
2019p631274,2,0,0,1,1,0,0,0,0,0
2019p630781,7,0,0,6,1,0,0,0,0,0
2019p630340,21,0,0,9,12,0,0,0,0,0
2019p629125,2,0,0,2,0,0,0,0,0,0
2019p627938,2,0,0,1,0,1,0,0,0,0
2019p627920,2,0,0,2,0,0,0,0,0,0
2019p624238,1,0,0,1,0,0,0,0,0,0
2019p621853,1,0,0,1,0,0,0,0,0,0
2019p619185,1,0,0,1,0,0,0,0,0,0
2019p617342,1,0,0,1,0,0,0,0,0,0
2019p616541,1,0,0,1,0,0,0,0,0,0
2019p612605,1,0,0,1,0,0,0,0,0,0
2019p611921,2,0,0,1,1,0,0,0,0,0
2019p611426,2,0,0,2,0,0,0,0,0,0
2019p611340,6,0,0,6,0,0,0,0,0,0
2019p611330,3,0,0,3,0,0,0,0,0,0
2019p609479,2,0,0,1,1,0,0,0,0,0
2019p608525,2,0,0,2,0,0,0,0,0,0
2019p608417,5,0,0,5,0,0,0,0,0,0
2019p607836,4,0,0,3,0,0,0,0,1,0
2019p606812,2,0,0,2,0,0,0,0,0,0
2019p606019,4,0,0,3,1,0,0,0,0,0
2019p606011,3,0,0,2,1,0,0,0,0,0
2019p605955,7,0,0,7,0,0,0,0,0,0
2019p605927,4,0,0,1,3,0,0,0,0,0
2019p605655,2,0,0,1,0,0,0,0,1,0
2019p605612,3,0,0,2,1,0,0,0,0,0
2019p605240,5,0,0,2,1,1,1,0,0,0
2019p604953,6,0,0,2,4,0,0,0,0,0
2019p604821,26,0,0,15,6,2,1,1,1,0
2019p604596,1,0,0,0,1,0,0,0,0,0
2019p604594,1,0,0,0,1,0,0,0,0,0
2019p604566,3,0,0,2,1,0,0,0,0,0
2019p604513,3,0,0,2,1,0,0,0,0,0
2019p604508,3,0,0,2,1,0,0,0,0,0
2019p604504,3,0,0,1,2,0,0,0,0,0
2019p604415,49,0,0,26,21,0,1,0,1,0
2019p604409,117,0,0,58,54,3,2,0,0,0
2019p604385,260,0,0,130,111,17,2,0,0,0
2019p604348,3,0,0,3,0,0,0,0,0,0
2019p604320,4,0,0,3,0,0,1,0,0,0
2019p604305,5,0,0,3,1,0,1,0,0,0
2019p604293,3,0,0,2,1,0,0,0,0,0
2019p604279,5,0,0,3,0,1,0,0,1,0
2019p604257,13,0,0,10,0,1,0,0,2,0
2019p604229,2,0,0,1,1,0,0,0,0,0
2019p604198,2,0,0,1,0,1,0,0,0,0
2019p604196,2,0,0,1,0,1,0,0,0,0
2019p604185,4,0,0,1,1,1,0,0,1,0
2019p604180,5,0,0,1,2,1,0,0,1,0
2019p604171,6,0,0,2,2,1,0,0,1,0
2019p604167,6,0,0,3,2,0,0,0,1,0
2019p604141,6,0,0,3,3,0,0,0,0,0
2019p604136,5,0,0,2,3,0,0,0,0,0
2019p604115,8,0,0,6,0,0,0,0,2,0
2019p604103,9,0,0,4,3,0,0,0,2,0
2019p604096,11,0,0,8,3,0,0,0,0,0
2019p604090,13,0,0,9,4,0,0,0,0,0
2019p604065,20,0,0,14,4,0,1,0,1,0
2019p604058,19,0,0,14,3,0,1,0,1,0
2019p604046,26,0,0,18,2,2,3,0,1,0
2019p604042,27,0,0,18,2,3,3,0,1,0
2019p604036,26,0,0,17,3,3,2,0,1,0
2019p604033,30,0,0,19,3,5,2,0,1,0
2019p604032,32,0,0,20,4,5,2,0,1,0
2019p604029,33,0,0,19,5,6,2,0,1,0
2019p604016,37,0,0,19,6,8,2,0,2,0
2019p604006,78,0,0,42,17,12,3,1,3,0
2019p604002,86,0,0,47,18,12,3,1,5,0
2019p603993,102,0,0,55,24,14,4,1,4,0
2019p603976,119,0,0,58,36,19,1,1,4,0
2019p603974,124,0,0,60,40,18,2,1,3,0
2019p603971,142,0,0,64,49,22,2,3,2,0
2019p603960,210,0,0,88,80,32,4,3,3,0
2019p603953,288,0,0,110,122,46,4,4,2,0
2019p603950,312,0,0,115,134,50,7,4,2,0
2019p603944,387,0,0,147,158,66,10,3,3,0
2019p603940,446,0,0,173,186,70,14,1,2,0
2019p603937,503,0,0,186,216,84,13,2,2,0
2019p603934,575,0,0,215,246,96,14,2,2,0
2019p603933,613,0,0,226,261,107,14,2,3,0
2019p603928,749,0,0,270,326,130,18,1,4,0
2019p603925,892,0,0,309,401,151,23,1,7,0
2019p603919,1251,0,0,437,573,196,35,2,8,0
2019p603912,1987,0,0,704,925,305,41,4,8,0
2019p603910,2527,0,0,929,1183,360,43,4,8,0
2019p603904,4870,0,0,1858,2277,651,71,3,10,0
2019p603903,5729,0,0,2208,2690,732,86,3,10,0
2019p603901,6777,0,0,2676,3116,866,106,3,10,0
2019p603895,6878,0,0,2755,3119,883,109,5,7,0
2019p603199,3,0,0,3,0,0,0,0,0,0
2019p602728,3,0,0,1,2,0,0,0,0,0
2019p600875,1,0,0,0,0,0,0,0,1,0
2019p600117,1,0,0,1,0,0,0,0,0,0
2019p598957,2,0,0,1,1,0,0,0,0,0
2019p592035,2,0,0,2,0,0,0,0,0,0
2019p592022,3,0,0,2,0,0,0,0,1,0
2019p590267,3,0,0,3,0,0,0,0,0,0
2019p587572,1,0,0,0,1,0,0,0,0,0
2019p586667,1,0,0,0,1,0,0,0,0,0
2019p585111,1,0,0,1,0,0,0,0,0,0
2019p579779,1,0,0,1,0,0,0,0,0,0
2019p576678,2,0,0,2,0,0,0,0,0,0
2019p574171,2,0,0,2,0,0,0,0,0,0
2019p573154,1,0,0,0,1,0,0,0,0,0
2019p816182,2,0,0,2,0,0,0,0,0,0
2019p810990,2,0,0,1,0,1,0,0,0,0
2019p808401,1,0,0,1,0,0,0,0,0,0
2019p805347,4,0,0,3,0,0,0,0,1,0
2019p786810,1,0,0,1,0,0,0,0,0,0
2019p754340,1,0,0,0,1,0,0,0,0,0
2019p739075,1,0,0,1,0,0,0,0,0,0
2019p738163,1,0,0,0,1,0,0,0,0,0
2019p712800,2,0,0,1,0,0,0,0,1,0
2019p694425,5,0,0,4,1,0,0,0,0,0
2019p686493,6,0,0,6,0,0,0,0,0,0
2019p682094,8,0,0,5,3,0,0,0,0,0
2019p665034,1,0,0,1,0,0,0,0,0,0
2019p659851,1,0,0,1,0,0,0,0,0,0
2019p611488,10,0,0,7,3,0,0,0,0,0
2019p603512,26,0,0,19,7,0,0,0,0,0
2019p581102,25,0,0,19,6,0,0,0,0,0
2019p574323,1,0,0,1,0,0,0,0,0,0
