publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p720900,earthquake,2019-09-24T17:35:47.604Z,2019-10-21T01:19:24.485Z,172.4546356,-41.3038063,2.300399192,176.4355011,M,,LOCSAT,confirmed,manual,iasp91,18,12,4,0.2471798956,139.0479021,0.1895789171,0
2019p720739,earthquake,2019-09-24T16:10:12.222Z,2019-10-21T00:59:52.342Z,171.3522186,-42.70583725,2.6758158,9.113750458,M,,LOCSAT,confirmed,manual,iasp91,27,20,7,0.07024327666,68.51080322,0.3330066718,0
2019p720688,earthquake,2019-09-24T15:42:35.213Z,2019-09-24T15:49:49.807Z,171.3654938,-42.69944382,2.20884318,7.716738701,M,,LOCSAT,confirmed,manual,iasp91,22,12,5,0.06312063336,102.9486694,0.4486535646,0
2019p720664,earthquake,2019-09-24T15:30:05.129Z,2019-09-24T15:36:04.992Z,173.2625732,-41.35282516,1.922405733,90.94032288,M,,LOCSAT,confirmed,manual,iasp91,14,10,7,0.1617069095,79.92745972,0.4031394957,0
2019p719976,earthquake,2019-09-24T09:23:15.328Z,2019-09-24T09:36:47.021Z,171.3371887,-42.68742752,2.293864818,5.911921024,ML,,LOCSAT,confirmed,manual,iasp91,19,15,3,0.08708524704,148.0506439,0.4824104066,0.2643501983
2019p719967,earthquake,2019-09-24T09:18:44.043Z,2019-09-24T09:30:59.637Z,171.3603363,-42.70909882,3.76908178,8.37293911,M,,LOCSAT,confirmed,manual,iasp91,50,37,35,0.06362717599,66.96234131,0.4542304364,0
2019p719420,earthquake,2019-09-24T04:27:20.638Z,2019-09-24T04:35:52.387Z,173.6162567,-40.44921875,2.237259419,110.3418655,M,,LOCSAT,confirmed,manual,iasp91,20,12,4,0.4219294786,171.7820969,0.4469340241,0
2019p719041,earthquake,2019-09-24T01:05:34.357Z,2019-09-24T01:08:47.693Z,169.5514526,-44.03178024,2.317082252,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,3,0.3034030795,89.12444115,0.7774468173,0
2019p717952,earthquake,2019-09-23T15:25:23.379Z,2019-09-23T15:32:42.383Z,173.4387817,-40.30042648,2.265361544,158.3323822,M,,LOCSAT,confirmed,manual,iasp91,24,17,4,0.6213932037,145.320715,0.6030393727,0
2019p717890,earthquake,2019-09-23T14:52:09.594Z,2019-09-23T14:55:03.546Z,171.0403137,-43.31144333,1.832824589,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,6,0.3247305453,70.15633202,0.6118194499,0
2019p717693,earthquake,2019-09-23T13:06:56.321Z,2019-09-23T13:12:39.881Z,172.2312927,-41.69684982,2.162643349,82.43292999,M,,LOCSAT,confirmed,manual,iasp91,20,13,5,0.323015362,113.2620382,0.5711045002,0
2019p717184,earthquake,2019-09-23T08:35:58.910Z,2019-09-23T09:09:42.956Z,170.8061829,-43.07389832,2.392233149,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,14,4,0.05063825846,116.8088284,0.4960434672,0
2019p716669,earthquake,2019-09-23T04:01:24.082Z,2019-09-23T04:05:37.577Z,172.2258148,-41.70954895,2.388351504,76.66362762,M,,LOCSAT,confirmed,manual,iasp91,21,14,5,0.2520196438,86.37304688,0.318528446,0
2019p716409,earthquake,2019-09-23T01:43:12.722Z,2019-10-18T01:50:39.103Z,171.361618,-42.70282745,3.228961949,8.78378582,M,,LOCSAT,confirmed,manual,iasp91,26,19,7,0.06453891098,67.44506836,0.3666805094,0
2019p714969,earthquake,2019-09-22T12:56:00.053Z,2019-09-22T12:58:46.369Z,172.5032196,-41.72080994,2.112958854,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,6,0.3037063777,104.5010681,0.3935927503,0
2019p714646,earthquake,2019-09-22T10:03:49.504Z,2019-10-18T01:00:43.476Z,172.5028534,-41.71823883,2.376074778,4.556505203,M,,LOCSAT,confirmed,manual,iasp91,24,16,7,0.1541786194,94.43768609,0.4092513016,0
2019p714369,earthquake,2019-09-22T07:36:15.794Z,2019-09-22T08:00:13.176Z,173.3064423,-41.19004059,1.693208291,79.54840088,M,,LOCSAT,confirmed,manual,iasp91,18,10,5,0.06137999147,108.8976135,0.6414001112,0
2019p713794,earthquake,2019-09-22T02:29:31.111Z,2019-09-22T02:45:19.357Z,170.8610382,-43.4536171,2.259940991,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,13,0.296143949,77.67486572,0.516607576,0
2019p712815,earthquake,2019-09-21T17:48:08.296Z,2019-09-21T17:51:11.736Z,173.3743896,-40.94062424,2.051505642,67.75728607,M,,LOCSAT,confirmed,manual,iasp91,18,12,7,0.2762451172,151.793541,0.2490719088,0
2019p711412,earthquake,2019-09-21T05:20:37.358Z,2019-09-21T05:31:49.021Z,173.3171082,-41.32202911,1.441234904,69.70597839,M,,LOCSAT,confirmed,manual,iasp91,20,13,6,0.1148907766,67.3329277,0.5087433727,0
2019p709569,earthquake,2019-09-20T12:58:42.281Z,2019-10-16T02:01:29.582Z,173.4948425,-40.25520706,3.003560769,156.9949951,M,,LOCSAT,confirmed,manual,iasp91,45,31,13,0.6355066299,144.4205742,0.5630822693,0
2019p707593,earthquake,2019-09-19T19:25:46.393Z,2019-09-19T19:51:05.792Z,173.3119202,-41.16331863,2.322216377,73.15099335,M,,LOCSAT,confirmed,manual,iasp91,30,19,11,0.2316333354,57.76629639,0.4466102202,0
2019p707320,earthquake,2019-09-19T17:00:39.622Z,2019-09-19T17:03:03.887Z,172.5817719,-41.23036575,1.883210686,109.2054214,M,,LOCSAT,confirmed,manual,iasp91,20,11,7,0.2143635005,125.9832458,0.5038966224,0
2019p705445,earthquake,2019-09-19T00:21:08.216Z,2019-10-15T02:43:34.625Z,169.549408,-44.02586746,3.074197446,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,28,12,0.3062164783,90.22380638,0.8113043339,0
2019p705237,earthquake,2019-09-18T22:30:39.373Z,2019-09-18T22:39:20.189Z,168.8134918,-44.43136215,2.07216252,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,5,0.3586451113,107.9619904,0.6215120041,0
2019p704749,earthquake,2019-09-18T18:10:39.008Z,2019-09-18T18:14:30.072Z,171.9163666,-42.5550499,1.93112149,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,13,7,0.294462651,110.1792603,0.7741227212,0
2019p703530,earthquake,2019-09-18T07:21:27.621Z,2019-09-18T07:27:36.422Z,173.5047302,-40.67876816,1.811141922,116.2440338,M,,LOCSAT,confirmed,manual,iasp91,28,19,7,0.3397649527,117.4824772,0.5490566557,0
2019p702669,earthquake,2019-09-17T23:42:08.903Z,2019-09-17T23:44:39.365Z,171.5312042,-42.94303131,1.897222312,2.985245705,M,,LOCSAT,confirmed,manual,iasp91,21,16,4,0.0274668429,63.74111938,0.561847913,0
2019p698418,earthquake,2019-09-16T09:57:27.189Z,2019-09-16T10:02:31.048Z,171.5241241,-42.95164108,2.584565155,4.457843304,M,,LOCSAT,confirmed,manual,iasp91,22,14,7,0.03213213384,63.71118164,0.4168477549,0
2019p698378,earthquake,2019-09-16T09:35:50.889Z,2019-09-16T09:39:08.929Z,171.4966125,-43.01884079,2.328099039,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,3,0.2967101634,88.45352173,0.46923791,0
2019p697569,earthquake,2019-09-16T02:25:02.232Z,2019-09-16T02:31:09.165Z,172.7627716,-41.18389893,1.941414499,132.6807861,M,,LOCSAT,confirmed,manual,iasp91,24,19,4,0.2118784785,133.3597565,0.5898628114,0
2019p696467,earthquake,2019-09-15T16:37:49.486Z,2019-09-15T16:46:39.152Z,171.9824524,-42.79041672,1.745040069,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,2,0.2126293778,95.00093842,0.4451062888,0
2019p695853,earthquake,2019-09-15T11:10:38.101Z,2019-09-15T11:20:33.880Z,171.2640533,-43.03263092,2.153891233,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,15,4,0.16950652,62.09744263,0.3782195136,0
2019p695535,earthquake,2019-09-15T08:21:32.529Z,2019-09-15T08:28:01.662Z,173.5135803,-40.55814362,1.934361578,86.04286957,M,,LOCSAT,confirmed,manual,iasp91,21,13,4,0.394356817,127.0859604,0.6066779552,0
2019p695495,earthquake,2019-09-15T07:59:27.480Z,2019-09-15T08:04:25.835Z,170.0447693,-43.61917114,2.585547351,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,7,0.1232568994,66.55262756,0.6030310392,0
2019p695432,earthquake,2019-09-15T07:26:20.812Z,2019-09-15T07:30:06.328Z,169.0303497,-43.89248657,2.198450166,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,3,0.01375781838,158.134922,0.729200237,0
2019p693065,earthquake,2019-09-14T10:25:10.847Z,2019-09-14T10:31:06.949Z,172.799118,-40.95991898,2.211073544,176.3804321,M,,LOCSAT,confirmed,manual,iasp91,18,15,6,0.1426094323,111.1270752,0.4597304388,0
2019p690909,earthquake,2019-09-13T15:16:35.318Z,2019-09-13T15:22:05.946Z,173.3901215,-40.90805054,2.335113456,82.8584137,M,,LOCSAT,confirmed,manual,iasp91,31,24,13,0.308865428,76.33639145,0.3382256645,0
2019p688917,earthquake,2019-09-12T21:35:15.061Z,2019-09-12T21:39:22.527Z,172.5105286,-41.71546936,3.102686105,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,16,8,0.1605191678,75.30003357,0.4413064421,0
2019p687438,earthquake,2019-09-12T08:26:59.479Z,2019-09-12T08:33:13.970Z,170.773407,-43.3601532,2.00940896,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,12,6,0.264198333,85.12359619,0.8629226197,0
2019p685220,earthquake,2019-09-11T12:45:43.147Z,2019-09-11T12:48:06.849Z,172.6968231,-41.247715,1.72590307,116.2539825,M,,LOCSAT,confirmed,manual,iasp91,20,13,5,0.1579719335,110.0502625,0.3903867262,0
2019p684887,earthquake,2019-09-11T09:47:48.800Z,2019-09-11T09:52:58.794Z,172.3825684,-41.78000641,2.389970173,59.97798538,M,,LOCSAT,confirmed,manual,iasp91,20,13,6,0.3305413723,92.21548223,0.4798305934,0
2019p684871,earthquake,2019-09-11T09:39:24.341Z,2019-09-11T09:46:25.171Z,173.0195618,-40.57682037,2.114132087,178.8208923,M,,LOCSAT,confirmed,manual,iasp91,28,19,6,0.4480472207,156.5764694,0.5901161588,0
2019p684015,earthquake,2019-09-11T02:03:23.945Z,2019-09-11T02:10:50.083Z,172.4052582,-41.30867767,2.691982132,173.9227905,M,,LOCSAT,confirmed,manual,iasp91,20,13,11,0.2547539771,145.2470474,0.2736111066,0
2019p683937,earthquake,2019-09-11T01:21:49.033Z,2019-10-02T03:58:15.383Z,170.9131927,-43.11369705,3.155930136,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,7,0.1350954026,77.35783815,0.4298846139,0
2019p682077,earthquake,2019-09-10T08:50:38.719Z,2019-09-10T08:53:09.641Z,172.8768616,-41.35470581,2.081163981,76.03765106,M,,LOCSAT,confirmed,manual,iasp91,19,12,8,0.1000433564,89.65644836,0.5885145409,0
2019p682019,earthquake,2019-09-10T08:20:00.568Z,2019-09-10T08:22:46.451Z,172.9523621,-41.28549576,2.097365319,79.91020203,M,,LOCSAT,confirmed,manual,iasp91,18,11,6,0.1853651553,83.42321777,0.38851122,0
2019p681611,earthquake,2019-09-10T04:42:26.241Z,2019-09-10T04:45:27.651Z,168.7426758,-44.10173416,2.394158845,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,10,3,0.0420050323,104.9785919,0.6433672414,0
2019p681427,quarry blast,2019-09-10T03:04:31.000Z,2019-09-10T03:06:46.381Z,171.9,-41.65,2.223211809,0,M,,,confirmed,manual,,0,0,1,0,0,0.5643716308,0
2019p680264,earthquake,2019-09-09T16:45:07.696Z,2019-09-09T16:52:13.485Z,171.0410004,-43.14870453,1.625206017,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,5,0.234870702,106.7162857,0.6639681527,0
2019p677219,earthquake,2019-09-08T13:42:19.560Z,2019-09-08T13:48:28.816Z,171.8403778,-42.63484192,1.521310355,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,1,0.3056473732,105.4574432,0.8795504425,0
2019p676754,earthquake,2019-09-08T09:34:36.623Z,2019-09-08T09:37:51.149Z,171.8411865,-42.91582108,1.833584363,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,13,6,0.2035441995,91.67681885,0.4752011559,0
2019p676257,earthquake,2019-09-08T05:09:47.189Z,2019-09-08T05:13:45.529Z,172.2897797,-41.75657272,2.084668414,73.20576477,M,,LOCSAT,confirmed,manual,iasp91,15,10,5,0.3632197082,99.38297176,0.6104567166,0
2019p674694,earthquake,2019-09-07T15:17:14.473Z,2019-09-07T15:22:15.358Z,171.0615692,-43.0843544,2.278679789,3.949316502,M,,LOCSAT,confirmed,manual,iasp91,23,20,6,0.2000958771,75.94381714,0.3302991658,0
2019p673656,earthquake,2019-09-07T06:04:28.208Z,2019-09-07T06:08:16.085Z,172.4603119,-41.2628746,1.80769524,186.3934937,M,,LOCSAT,confirmed,manual,iasp91,15,9,6,0.2620141506,141.3970366,0.3938928662,0
2019p672119,earthquake,2019-09-06T16:25:24.634Z,2019-09-06T16:48:28.679Z,171.9035187,-42.66430664,1.696378815,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,9,1,0.2951393127,95.62030029,0.4153456252,0
2019p671519,earthquake,2019-09-06T11:05:51.004Z,2019-09-06T11:17:15.259Z,169.0461426,-43.94803238,2.212400249,3.331187248,M,,LOCSAT,confirmed,manual,iasp91,15,9,1,0.06502338499,99.01272583,0.227866278,0
2019p670626,earthquake,2019-09-06T03:10:00.054Z,2019-09-06T03:28:00.121Z,173.5119476,-40.71263123,2.18996082,109.192482,M,,LOCSAT,confirmed,manual,iasp91,31,21,8,0.3236995935,114.3137827,0.5964820509,0
2019p669726,earthquake,2019-09-05T19:10:35.635Z,2019-09-05T19:15:28.134Z,173.6470337,-40.33753967,2.114664242,157.0571594,M,,LOCSAT,confirmed,manual,iasp91,22,14,7,0.5086893439,181.0471802,0.5755547552,0
2019p668501,earthquake,2019-09-05T08:17:45.471Z,2019-09-05T08:22:35.922Z,173.4880981,-40.22343445,3.340095879,171.2653351,M,,LOCSAT,confirmed,manual,iasp91,23,19,7,0.6655448079,133.9198532,0.2676843049,0
2019p668286,earthquake,2019-09-05T06:23:10.507Z,2019-09-05T06:26:28.041Z,172.6703644,-41.39325714,1.700308579,81.57344055,M,,LOCSAT,confirmed,manual,iasp91,21,13,5,0.04359802231,107.9954834,0.8145553998,0
2019p667748,earthquake,2019-09-05T01:36:28.932Z,2019-09-05T01:39:29.515Z,172.8903046,-40.89100266,2.662419334,209.3810272,M,,LOCSAT,confirmed,manual,iasp91,35,21,12,0.1520153284,105.450182,0.6189840337,0
2019p667649,earthquake,2019-09-05T00:43:45.739Z,2019-09-05T00:48:40.237Z,169.6034698,-44.16894531,2.336364017,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,14,5,0.273504287,94.68347645,0.952502675,0
2019p667480,earthquake,2019-09-04T23:13:37.264Z,2019-09-04T23:18:20.764Z,173.0546722,-41.12916565,1.550130067,119.7747116,M,,LOCSAT,confirmed,manual,iasp91,20,11,6,0.1191237792,100.5165596,0.4198108666,0
2019p666715,earthquake,2019-09-04T16:25:45.669Z,2019-09-26T03:58:21.318Z,169.5252991,-44.3706131,3.136590798,2.841707468,M,,LOCSAT,confirmed,manual,iasp91,30,19,8,0.2524011135,59.56343079,0.4568881876,0
2019p666161,earthquake,2019-09-04T11:30:52.699Z,2019-09-04T11:47:58.948Z,172.5847626,-41.19983292,2.373958357,110.8391342,M,,LOCSAT,confirmed,manual,iasp91,26,14,7,0.237864092,126.7103729,0.3916091031,0
2019p665138,earthquake,2019-09-04T02:25:59.308Z,2019-09-24T23:25:15.696Z,173.8457336,-40.50033569,2.374730993,96.37236023,M,,LOCSAT,confirmed,manual,iasp91,30,17,6,0.3065576851,114.6021557,0.4355361976,0
2019p662010,earthquake,2019-09-02T22:38:56.888Z,2019-09-02T22:44:18.805Z,172.4563904,-41.25717163,2.264871709,186.9788818,M,,LOCSAT,confirmed,manual,iasp91,19,13,4,0.2675256133,142.3817954,0.32017135,0
2019p661881,earthquake,2019-09-02T21:30:18.664Z,2019-09-02T21:34:46.695Z,169.5524445,-43.58296204,2.077839058,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,4,0.1981583238,189.2611275,0.4948761784,0
2019p661060,earthquake,2019-09-02T14:12:55.686Z,2019-09-02T14:16:37.766Z,171.2351837,-43.10471725,1.985055567,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,7,0.2251042426,66.0116272,0.3622185493,0
2019p660887,earthquake,2019-09-02T12:40:43.258Z,2019-09-02T12:45:09.254Z,172.6676483,-41.80233383,1.914718867,52.54200363,M,,LOCSAT,confirmed,manual,iasp91,17,12,4,0.408591032,79.06393433,0.2381917347,0
2019p660708,earthquake,2019-09-02T11:05:17.672Z,2019-09-02T11:10:22.258Z,169.6019592,-44.12245178,2.28118667,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,11,5,0.2866335213,74.20969296,0.4418360043,0
2019p660550,earthquake,2019-09-02T09:41:30.849Z,2019-09-02T09:47:24.085Z,170.9823303,-43.24260712,1.720245515,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,16,7,0.2461245507,79.81875992,0.2026030793,0
2019p660113,earthquake,2019-09-02T05:48:33.676Z,2019-09-02T05:54:00.790Z,169.6042023,-43.62999344,1.94275362,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,5,0.1824460775,178.6017723,0.3940116602,0
2019p660007,earthquake,2019-09-02T04:51:49.339Z,2019-09-19T04:58:51.375Z,173.2093964,-41.00410461,2.120958785,110.6010132,M,,LOCSAT,confirmed,manual,iasp91,39,24,9,0.1905973703,89.19638252,0.5125598746,0
2019p659552,earthquake,2019-09-02T00:49:18.549Z,2019-09-02T00:59:41.599Z,172.5363007,-41.76343918,2.019844522,61.30350113,M,,LOCSAT,confirmed,manual,iasp91,15,11,3,0.275993377,87.97906494,0.4419636826,0
2019p658880,earthquake,2019-09-01T18:52:02.733Z,2019-09-01T19:15:35.246Z,172.8461609,-40.92257309,2.248605666,164.1692657,M,,LOCSAT,confirmed,manual,iasp91,15,9,2,0.259214431,150.0701523,0.4182307861,0
2019p658725,earthquake,2019-09-01T17:28:56.713Z,2019-09-19T04:16:22.673Z,172.7062378,-41.28739548,2.493191895,118.9297714,M,,LOCSAT,confirmed,manual,iasp91,29,15,8,0.1180648059,108.082016,0.5359998522,0
2019p658412,earthquake,2019-09-01T14:42:09.278Z,2019-09-19T03:44:20.068Z,173.5758972,-40.26902771,2.850356078,151.227478,M,,LOCSAT,confirmed,manual,iasp91,28,20,12,0.5937940478,137.9779406,0.4536057815,0
2019p658276,earthquake,2019-09-01T13:29:54.050Z,2019-09-01T13:32:35.513Z,168.6279297,-44.16543198,2.226795893,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,7,2,0.1462050825,186.4930878,0.4710639806,0
2019p658222,earthquake,2019-09-01T13:01:10.087Z,2019-09-01T13:09:44.626Z,171.2012939,-42.67099762,1.209802742,15.98099232,M,,LOCSAT,confirmed,manual,iasp91,12,8,1,0.1868190616,156.8059673,0.3397807422,0
2019p657366,earthquake,2019-09-01T05:25:05.475Z,2019-09-01T05:30:39.350Z,173.5305176,-40.52833939,2.137526157,103.4801483,M,,LOCSAT,confirmed,manual,iasp91,22,14,6,0.4038592577,128.5799122,0.4187733865,0
2019p656713,earthquake,2019-08-31T23:36:52.161Z,2019-09-18T05:32:03.237Z,169.2435455,-44.51227951,2.671349208,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,2,0.1959370822,63.16543579,0.503657024,0
2019p656508,earthquake,2019-08-31T21:47:44.131Z,2019-09-01T01:48:10.236Z,171.8358307,-42.92710876,1.398605175,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,2,0.1980880946,54.29273987,0.4247957166,0
2019p656188,earthquake,2019-08-31T18:57:12.965Z,2019-08-31T19:11:16.413Z,172.863266,-41.20372772,0.6710919203,89.73351288,M,,LOCSAT,confirmed,manual,iasp91,16,10,2,0.1852195561,90.65689087,0.3993883111,0
2019p655525,earthquake,2019-08-31T13:04:03.703Z,2019-08-31T13:07:48.505Z,173.1364136,-41.26136017,1.407468899,91.74121857,M,,LOCSAT,confirmed,manual,iasp91,17,11,6,0.1885603964,82.87903595,0.4740409711,0
2019p653844,earthquake,2019-08-30T22:08:24.648Z,2019-09-18T04:28:03.109Z,171.1675262,-43.0470047,2.575381052,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,14,9,0.1569966823,86.50863647,0.5124080717,0
2019p653227,earthquake,2019-08-30T16:39:35.283Z,2019-09-18T04:14:23.367Z,172.4690552,-41.2935257,2.128758047,196.4647369,M,,LOCSAT,confirmed,manual,iasp91,31,16,10,0.2415155917,137.9031944,0.4754694901,0
2019p652642,earthquake,2019-08-30T11:28:06.520Z,2019-08-30T11:34:45.763Z,172.5483093,-41.20491791,2.043892894,109.5312424,M,,LOCSAT,confirmed,manual,iasp91,16,12,9,0.2499830872,132.0426636,0.3081475029,0
2019p652227,earthquake,2019-08-30T07:46:31.960Z,2019-09-18T03:20:33.240Z,173.3233337,-40.5292511,2.377546698,166.2363892,M,,LOCSAT,confirmed,manual,iasp91,51,28,14,0.5303041935,111.7206078,0.7334671936,0
2019p651665,quarry blast,2019-08-30T02:47:27.000Z,2019-08-30T02:56:33.145Z,171.96,-42.16,1.979998054,0,M,,,confirmed,manual,,0,0,4,0,0,0.4204400734,0
2019p651624,earthquake,2019-08-30T02:25:35.628Z,2019-08-30T02:29:47.548Z,168.754776,-44.09937668,2.049145223,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,9,3,0.0342598781,100.5609589,0.644019612,0
2019p650900,earthquake,2019-08-29T19:59:38.532Z,2019-09-17T23:09:32.842Z,172.0246429,-41.62651062,2.897838368,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,14,6,0.2029028684,122.6298018,0.5119227212,0
2019p650103,earthquake,2019-08-29T12:54:58.846Z,2019-08-29T12:59:30.632Z,173.6340942,-40.71423721,1.87281511,66.49504089,M,,LOCSAT,confirmed,manual,iasp91,18,11,6,0.2352676839,193.4175797,0.4380737491,0
2019p650033,earthquake,2019-08-29T12:17:38.115Z,2019-08-29T12:22:02.307Z,168.6313477,-44.20330811,1.869539763,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,1,0.1709744781,139.1097755,0.6773876553,0
2019p649370,earthquake,2019-08-29T06:24:19.247Z,2019-08-29T06:27:55.560Z,172.8639221,-41.56801605,1.857827344,65.95249939,M,,LOCSAT,confirmed,manual,iasp91,15,8,6,0.1867696792,90.30846405,0.3810467937,0
2019p647568,earthquake,2019-08-28T14:24:24.094Z,2019-08-28T14:28:02.269Z,173.2269135,-40.53753662,2.189609608,139.1318054,M,,LOCSAT,confirmed,manual,iasp91,15,12,7,0.5352092981,144.9444332,0.4054893053,0
2019p647328,outside of network interest,2019-08-28T12:17:36.864Z,2019-08-28T12:28:49.905Z,171.1017786,-42.3648026,2.559232067,237.5,M,,NonLinLoc,,automatic,nz3drx,14,14,3,0.4434247943,176.4388232,2.557768321,0
2019p644944,earthquake,2019-08-27T15:06:11.540Z,2019-08-27T15:12:00.074Z,170.792038,-43.20597458,1.717794402,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,4,0.1376480907,90.71932983,0.7059233052,0.05669855273
2019p643417,earthquake,2019-08-27T01:32:58.215Z,2019-08-27T01:36:51.851Z,170.7605438,-43.2202301,2.10579935,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,15,7,0.1468507946,99.86572266,0.8662808605,0
2019p642580,earthquake,2019-08-26T18:06:38.462Z,2019-08-26T18:09:52.805Z,171.0606842,-42.97293091,2.107781908,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,6,0.2569286823,137.1149864,0.5339147262,0
2019p642034,earthquake,2019-08-26T13:16:13.350Z,2019-08-26T13:26:20.432Z,172.6075287,-41.18983459,1.705888559,111.1339111,M,,LOCSAT,confirmed,manual,iasp91,15,8,2,0.2376597971,123.5703735,0.2952639136,0
2019p641944,earthquake,2019-08-26T12:27:53.917Z,2019-09-16T01:39:41.546Z,168.1178589,-43.27793884,3.405695691,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,29,19,7,0.820579946,229.1751823,0.9049092818,0.3940684752
2019p641916,earthquake,2019-08-26T12:13:19.286Z,2019-08-26T12:26:48.648Z,174.0684662,-40.46333313,2.628680836,59.57391739,ML,,LOCSAT,confirmed,manual,iasp91,21,15,3,0.3560194671,105.6100159,0.4455741603,0.3022177351
2019p639373,earthquake,2019-08-25T13:38:15.731Z,2019-09-15T22:13:13.784Z,172.7899017,-40.91861343,2.708276567,192.8235321,M,,LOCSAT,confirmed,manual,iasp91,40,25,10,0.1728436351,58.31451416,0.3884666624,0
2019p638394,earthquake,2019-08-25T04:56:49.780Z,2019-08-25T05:04:24.415Z,168.6422577,-44.20464325,2.216520781,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,9,3,0.167031005,136.3894811,0.5101223971,0
2019p637808,earthquake,2019-08-24T23:44:11.958Z,2019-08-24T23:47:47.828Z,169.0396423,-43.8887558,2.25581848,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,3,0.006604713388,141.3910179,0.7827980588,0
2019p636557,earthquake,2019-08-24T12:38:02.668Z,2019-08-24T12:59:45.245Z,172.7543945,-41.64539337,2.076636806,63.40904236,M,,LOCSAT,confirmed,manual,iasp91,21,16,6,0.1626041532,50.05448914,0.2784093916,0
2019p632084,earthquake,2019-08-22T20:54:54.244Z,2019-09-11T21:37:18.972Z,173.4295349,-40.29348373,2.550535914,159.0351715,M,,LOCSAT,confirmed,manual,iasp91,36,22,7,0.6311669946,152.5473118,0.6167458462,0
2019p632050,earthquake,2019-08-22T20:36:40.876Z,2019-08-22T20:54:16.782Z,172.2267151,-41.70861053,2.27855707,78.13819122,ML,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.2531157732,111.2851973,0.3366668678,0.2325367727
2019p629904,earthquake,2019-08-22T01:33:20.244Z,2019-08-22T01:41:19.526Z,171.0688324,-43.13317108,1.893525384,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,4,0.2502196729,110.024437,0.4289102524,0
2019p629608,earthquake,2019-08-21T22:55:13.950Z,2019-08-21T23:13:10.137Z,172.5167999,-41.20498657,2.9456054,183.9105682,M,,LOCSAT,confirmed,manual,iasp91,21,16,10,0.2655516267,136.8816557,0.3326960352,0
2019p628812,earthquake,2019-08-21T15:51:29.116Z,2019-08-21T15:56:25.229Z,170.8587952,-43.15620041,1.548434672,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,14,4,0.1211599335,74.28336334,0.7223605857,0
2019p627488,earthquake,2019-08-21T04:06:07.913Z,2019-09-10T04:42:45.360Z,172.5025177,-41.72821045,3.245284642,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,19,27,0.303286165,60.71084595,0.3946449409,0
