publicid,longitude,latitude,total_reports,mmi
2019p603895,169.985961914062,-46.1013793945312,1,5
2019p603895,170.304565429688,-45.8486938476562,1,3
2019p603895,168.107299804688,-46.1782836914062,1,3
2019p603895,168.733520507812,-45.9036254882812,1,4
2019p603895,168.722534179688,-45.3323364257812,6,5
2019p603895,169.700317382812,-43.5635375976562,1,4
2019p603895,168.766479492188,-45.0082397460938,37,6
2019p603895,168.722534179688,-44.9588012695312,1,4
2019p603895,170.820922851562,-45.3213500976562,1,4
2019p603895,168.381958007812,-46.4419555664062,3,4
2019p603895,170.359497070312,-45.8926391601562,1,4
2019p603895,176.138305664062,-37.7188110351562,1,8
2019p603895,174.797973632812,-41.3003540039062,1,3
2019p603895,168.843383789062,-44.9423217773438,13,5
2019p603895,168.348999023438,-46.3650512695312,2,3
2019p603895,169.326782226562,-45.5575561523438,1,4
2019p603895,169.205932617188,-44.6401977539062,1,3
2019p603895,169.151000976562,-45.0631713867188,1,4
2019p603895,167.997436523438,-46.1508178710938,2,3
2019p603895,169.953002929688,-46.1233520507812,1,4
2019p603895,170.491333007812,-45.8596801757812,2,3
2019p603895,170.524291992188,-45.8871459960938,1,3
2019p603895,168.711547851562,-45.3323364257812,15,5
2019p603895,174.819946289062,-41.1740112304688,1,3
2019p603895,168.414916992188,-46.3980102539062,3,3
2019p603895,169.755249023438,-46.2661743164062,2,4
2019p603895,170.117797851562,-43.3767700195312,1,4
2019p603895,170.447387695312,-45.8706665039062,2,5
2019p603895,168.414916992188,-46.2826538085938,1,4
2019p603895,170.326538085938,-45.9146118164062,1,4
2019p603895,168.008422851562,-46.3650512695312,2,4
2019p603895,168.711547851562,-45.0137329101562,12,5
2019p603895,169.689331054688,-45.9201049804688,3,5
2019p603895,170.678100585938,-45.6124877929688,1,3
2019p603895,169.546508789062,-45.1126098632812,1,3
2019p603895,169.711303710938,-46.2442016601562,1,3
2019p603895,168.381958007812,-46.4089965820312,9,4
2019p603895,169.282836914062,-44.6182250976562,1,3
2019p603895,170.513305664062,-45.8212280273438,1,3
2019p603895,168.338012695312,-46.3430786132812,1,4
2019p603895,170.502319335938,-45.8432006835938,6,4
2019p603895,171.249389648438,-42.4649047851562,1,3
2019p603895,168.810424804688,-44.9972534179688,1,5
2019p603895,169.733276367188,-45.0851440429688,1,5
2019p603895,168.030395507812,-45.9750366210938,1,4
2019p603895,169.832153320312,-45.0796508789062,1,3
2019p603895,169.260864257812,-44.7445678710938,2,4
2019p603895,169.194946289062,-45.0302124023438,3,4
2019p603895,169.381713867188,-45.2444458007812,18,5
2019p603895,169.963989257812,-44.2556762695312,1,3
2019p603895,168.272094726562,-46.4199829101562,1,4
2019p603895,170.513305664062,-45.8596801757812,20,4
2019p603895,168.920288085938,-46.3815307617188,1,3
2019p603895,168.316040039062,-46.4529418945312,1,4
2019p603895,168.425903320312,-46.1508178710938,1,3
2019p603895,169.041137695312,-45.9915161132812,1,3
2019p603895,168.722534179688,-45.0302124023438,7,5
2019p603895,170.095825195312,-43.7393188476562,4,4
2019p603895,168.338012695312,-46.6012573242188,1,4
2019p603895,169.041137695312,-43.8656616210938,1,3
2019p603895,169.216918945312,-45.0411987304688,9,5
2019p603895,168.678588867188,-45.0357055664062,14,5
2019p603895,167.711791992188,-45.4092407226562,6,5
2019p603895,169.293823242188,-45.3433227539062,1,4
2019p603895,169.238891601562,-44.9752807617188,8,4
2019p603895,169.953002929688,-46.1178588867188,1,4
2019p603895,167.975463867188,-45.9310913085938,1,4
2019p603895,170.403442382812,-45.9036254882812,2,3
2019p603895,171.183471679688,-42.5088500976562,1,3
2019p603895,170.106811523438,-45.1235961914062,2,3
2019p603895,168.546752929688,-46.3540649414062,1,4
2019p603895,171.183471679688,-42.4703979492188,1,3
2019p603895,167.755737304688,-45.5740356445312,1,4
2019p603895,170.337524414062,-45.9201049804688,1,3
2019p603895,168.865356445312,-46.1837768554688,2,4
2019p603895,174.896850585938,-41.1190795898438,1,3
2019p603895,169.293823242188,-45.5300903320312,1,4
2019p603895,168.821411132812,-44.9752807617188,1,4
2019p603895,169.140014648438,-44.6841430664062,29,6
2019p603895,170.018920898438,-43.4646606445312,5,4
2019p603895,168.656616210938,-46.4859008789062,1,3
2019p603895,169.183959960938,-45.0466918945312,45,5
2019p603895,168.316040039062,-46.5902709960938,1,4
2019p603895,168.272094726562,-46.0574340820312,1,3
2019p603895,168.447875976562,-46.1123657226562,1,3
2019p603895,168.063354492188,-46.2551879882812,1,4
2019p603895,171.018676757812,-42.7285766601562,1,3
2019p603895,169.205932617188,-45.0302124023438,1,5
2019p603895,169.315795898438,-44.8049926757812,1,4
2019p603895,169.348754882812,-45.2005004882812,3,3
2019p603895,170.227661132812,-45.8926391601562,1,3
2019p603895,169.205932617188,-45.0357055664062,5,5
2019p603895,170.260620117188,-45.9146118164062,5,4
2019p603895,170.776977539062,-45.4696655273438,1,4
2019p603895,168.590698242188,-45.0521850585938,4,5
2019p603895,171.238403320312,-42.4429321289062,1,3
2019p603895,168.348999023438,-46.6012573242188,1,3
2019p603895,168.085327148438,-46.1892700195312,1,4
2019p603895,168.348999023438,-46.4089965820312,3,5
2019p603895,171.205444335938,-42.5527954101562,1,3
2019p603895,170.864868164062,-45.0302124023438,1,3
2019p603895,170.590209960938,-45.8706665039062,2,3
2019p603895,168.019409179688,-46.3650512695312,1,4
2019p603895,171.018676757812,-42.6736450195312,1,4
2019p603895,168.316040039062,-46.4364624023438,5,6
2019p603895,169.963989257812,-46.1178588867188,9,5
2019p603895,170.227661132812,-45.8596801757812,16,4
2019p603895,170.469360351562,-45.9091186523438,1,3
2019p603895,170.194702148438,-45.8377075195312,1,3
2019p603895,169.260864257812,-45.9970092773438,2,4
2019p603895,168.348999023438,-46.4144897460938,1,3
2019p603895,168.667602539062,-44.9917602539062,12,5
2019p603895,168.513793945312,-46.3211059570312,1,3
2019p603895,170.568237304688,-45.8596801757812,2,3
2019p603895,168.975219726562,-45.0466918945312,1,3
2019p603895,168.305053710938,-46.4474487304688,3,4
2019p603895,169.282836914062,-44.7335815429688,1,4
2019p603895,170.348510742188,-45.8981323242188,1,3
2019p603895,168.381958007812,-46.2936401367188,1,3
2019p603895,170.326538085938,-45.8761596679688,2,4
2019p603895,169.777221679688,-46.3101196289062,2,4
2019p603895,168.447875976562,-46.3705444335938,1,3
2019p603895,169.403686523438,-46.1837768554688,1,3
2019p603895,168.206176757812,-46.3375854492188,1,4
2019p603895,170.667114257812,-45.6069946289062,3,4
2019p603895,169.161987304688,-45.0851440429688,1,3
2019p603895,168.162231445312,-46.1508178710938,1,3
2019p603895,174.918823242188,-41.2069702148438,1,3
2019p603895,170.139770507812,-45.2444458007812,1,4
2019p603895,170.436401367188,-45.9036254882812,9,4
2019p603895,168.942260742188,-46.0848999023438,2,3
2019p603895,170.513305664062,-45.8486938476562,6,4
2019p603895,176.193237304688,-37.7243041992188,1,4
2019p603895,168.316040039062,-46.4474487304688,9,5
2019p603895,171.051635742188,-44.7280883789062,1,4
2019p603895,168.810424804688,-44.9588012695312,5,6
2019p603895,168.359985351562,-46.4254760742188,9,4
2019p603895,168.294067382812,-46.3320922851562,2,4
2019p603895,174.962768554688,-41.1740112304688,1,5
2019p603895,169.194946289062,-45.0466918945312,21,6
2019p603895,168.041381835938,-46.3211059570312,1,3
2019p603895,168.370971679688,-46.4474487304688,2,5
2019p603895,170.535278320312,-45.8432006835938,1,3
2019p603895,168.480834960938,-46.2442016601562,1,3
2019p603895,169.249877929688,-44.9697875976562,11,5
2019p603895,168.755493164062,-46.2936401367188,1,3
2019p603895,170.348510742188,-45.8651733398438,1,3
2019p603895,169.238891601562,-44.9807739257812,7,5
2019p603895,168.381958007812,-46.4199829101562,10,4
2019p603895,167.689819335938,-45.4751586914062,1,6
2019p603895,168.667602539062,-45.0302124023438,54,6
2019p603895,170.491333007812,-45.8981323242188,47,6
2019p603895,168.403930664062,-46.3980102539062,1,3
2019p603895,168.392944335938,-46.4364624023438,2,4
2019p603895,169.744262695312,-44.9038696289062,1,4
2019p603895,169.161987304688,-45.8706665039062,1,4
2019p603895,168.832397460938,-44.9478149414062,29,7
2019p603895,175.599975585938,-40.3500366210938,1,5
2019p603895,168.535766601562,-45.0686645507812,1,4
2019p603895,171.216430664062,-42.4594116210938,1,4
2019p603895,169.249877929688,-44.9752807617188,10,4
2019p603895,168.942260742188,-46.1013793945312,7,4
2019p603895,168.338012695312,-46.3980102539062,2,3
2019p603895,169.458618164062,-45.2059936523438,1,3
2019p603895,169.953002929688,-44.3490600585938,1,3
2019p603895,171.260375976562,-42.4649047851562,1,4
2019p603895,169.799194335938,-46.2387084960938,1,3
2019p603895,170.403442382812,-45.8981323242188,4,4
2019p603895,168.799438476562,-44.9533081054688,1,4
2019p603895,170.183715820312,-43.3877563476562,3,3
2019p603895,168.986206054688,-45.0466918945312,1,3
2019p603895,167.700805664062,-45.4751586914062,1,4
2019p603895,168.931274414062,-46.0903930664062,1,3
2019p603895,168.283081054688,-46.4144897460938,1,4
2019p603895,168.359985351562,-46.4584350585938,1,3
2019p603895,168.843383789062,-44.9533081054688,10,5
2019p603895,153.121948242188,-26.7379760742188,2,5
2019p603895,171.194458007812,-42.4868774414062,1,4
2019p603895,168.348999023438,-44.8434448242188,1,4
2019p603895,169.656372070312,-46.4474487304688,1,3
2019p603895,168.316040039062,-46.1453247070312,4,5
2019p603895,170.853881835938,-42.8988647460938,1,4
2019p603895,168.283081054688,-46.3375854492188,4,4
2019p603895,172.567749023438,-43.5910034179688,1,3
2019p603895,169.535522460938,-46.0079956054688,1,4
2019p603895,170.348510742188,-45.8926391601562,8,4
2019p603895,168.821411132812,-44.9423217773438,3,5
2019p603895,168.942260742188,-45.9750366210938,1,3
2019p603895,169.260864257812,-44.6676635742188,1,4
2019p603895,170.458374023438,-45.8541870117188,4,4
2019p603895,168.678588867188,-45.0247192382812,2,4
2019p603895,169.282836914062,-44.6127319335938,11,6
2019p603895,169.843139648438,-46.2771606445312,1,4
2019p603895,170.315551757812,-45.8596801757812,1,4
2019p603895,169.974975585938,-44.4973754882812,1,4
2019p603895,168.799438476562,-45.0027465820312,30,5
2019p603895,169.249877929688,-45.7717895507812,1,3
2019p603895,170.216674804688,-45.9201049804688,2,4
2019p603895,168.711547851562,-45.0302124023438,9,5
2019p603895,169.161987304688,-44.6841430664062,7,6
2019p603895,172.710571289062,-43.4921264648438,1,3
2019p603895,168.348999023438,-46.4364624023438,3,3
2019p603895,168.854370117188,-46.3265991210938,5,4
2019p603895,169.183959960938,-44.6786499023438,15,5
2019p603895,170.370483398438,-45.8761596679688,3,5
2019p603895,169.348754882812,-44.7665405273438,1,5
2019p603895,167.997436523438,-46.1453247070312,5,4
2019p603895,168.392944335938,-46.4089965820312,7,4
2019p603895,170.656127929688,-44.8764038085938,1,5
2019p603895,170.337524414062,-45.8596801757812,1,3
2019p603895,168.480834960938,-46.0684204101562,1,4
2019p603895,168.931274414062,-46.1013793945312,23,5
2019p603895,170.546264648438,-45.8432006835938,4,5
2019p603895,170.623168945312,-45.8102416992188,2,4
2019p603895,169.425659179688,-45.2279663085938,1,4
2019p603895,168.348999023438,-46.4035034179688,6,4
2019p603895,170.722045898438,-45.5465698242188,1,3
2019p603895,171.029663085938,-44.7940063476562,1,4
2019p603895,170.480346679688,-45.8926391601562,9,4
2019p603895,170.557250976562,-45.8651733398438,9,4
2019p603895,170.919799804688,-45.0576782226562,1,3
2019p603895,169.392700195312,-45.2499389648438,22,5
2019p603895,169.151000976562,-45.9255981445312,1,4
2019p603895,168.458862304688,-46.4035034179688,1,3
2019p603895,170.139770507812,-45.0247192382812,2,5
2019p603895,169.326782226562,-44.7830200195312,1,4
2019p603895,168.700561523438,-45.9365844726562,1,3
2019p603895,170.524291992188,-45.8926391601562,1,4
2019p603895,168.392944335938,-46.3760375976562,2,3
2019p603895,169.326782226562,-44.7720336914062,1,4
2019p603895,168.832397460938,-46.2222290039062,1,3
2019p603895,170.678100585938,-45.6015014648438,1,3
2019p603895,169.403686523438,-45.2554321289062,2,3
2019p603895,168.832397460938,-46.3485717773438,1,3
2019p603895,168.876342773438,-46.3430786132812,2,3
2019p603895,168.338012695312,-46.3760375976562,3,4
2019p603895,169.733276367188,-46.2387084960938,7,4
2019p603895,169.271850585938,-45.9475708007812,2,4
2019p603895,170.491333007812,-45.8541870117188,10,4
2019p603895,168.733520507812,-45.0137329101562,11,6
2019p603895,171.007690429688,-44.7225952148438,1,4
2019p603895,170.337524414062,-45.9420776367188,2,4
2019p603895,169.689331054688,-45.0357055664062,1,3
2019p603895,169.326782226562,-45.1950073242188,7,5
2019p603895,168.777465820312,-45.7827758789062,1,3
2019p603895,169.140014648438,-44.6676635742188,8,5
2019p603895,174.885864257812,-41.2014770507812,1,3
2019p603895,170.359497070312,-45.8761596679688,22,5
2019p603895,169.151000976562,-45.1455688476562,1,4
2019p603895,170.645141601562,-45.8377075195312,2,3
2019p603895,169.161987304688,-44.7335815429688,1,4
2019p603895,169.249877929688,-44.6072387695312,1,4
2019p603895,169.183959960938,-45.0411987304688,44,6
2019p603895,169.140014648438,-45.1016235351562,1,3
2019p603895,170.667114257812,-45.8157348632812,1,4
2019p603895,169.854125976562,-46.2771606445312,1,3
2019p603895,170.535278320312,-45.9036254882812,2,3
2019p603895,171.260375976562,-42.3934936523438,1,3
2019p603895,172.743530273438,-43.5415649414062,1,3
2019p603895,168.436889648438,-46.5078735351562,1,3
2019p603895,168.744506835938,-45.0137329101562,1,5
2019p603895,169.744262695312,-44.9972534179688,2,4
2019p603895,168.568725585938,-45.5081176757812,1,4
2019p603895,169.249877929688,-43.7228393554688,1,4
2019p603895,168.744506835938,-44.9533081054688,1,4
2019p603895,168.392944335938,-46.4254760742188,2,4
2019p603895,168.381958007812,-46.4529418945312,3,5
2019p603895,168.667602539062,-46.3540649414062,1,5
2019p603895,170.535278320312,-44.8324584960938,1,4
2019p603895,168.305053710938,-46.3101196289062,1,3
2019p603895,167.766723632812,-45.4367065429688,1,4
2019p603895,168.788452148438,-44.9972534179688,32,6
2019p603895,168.348999023438,-46.4254760742188,4,3
2019p603895,170.535278320312,-45.8926391601562,2,4
2019p603895,172.710571289062,-43.4976196289062,3,5
2019p603895,168.327026367188,-46.6012573242188,2,3
2019p603895,169.140014648438,-44.7171020507812,4,5
2019p603895,169.271850585938,-44.7500610351562,12,5
2019p603895,170.359497070312,-45.8871459960938,6,4
2019p603895,167.777709960938,-45.5136108398438,1,5
2019p603895,167.678833007812,-46.1288452148438,3,4
2019p603895,168.634643554688,-45.0357055664062,35,7
2019p603895,169.140014648438,-44.7061157226562,2,3
2019p603895,170.205688476562,-45.9201049804688,3,4
2019p603895,168.931274414062,-44.6292114257812,1,4
2019p603895,169.183959960938,-45.9860229492188,1,4
2019p603895,167.997436523438,-46.1343383789062,1,4
2019p603895,169.337768554688,-44.7994995117188,1,4
2019p603895,168.667602539062,-45.0247192382812,3,4
2019p603895,168.931274414062,-46.1123657226562,4,3
2019p603895,168.964233398438,-46.0848999023438,1,4
2019p603895,169.689331054688,-45.9146118164062,4,4
2019p603895,174.314575195312,-39.2074584960938,1,3
2019p603895,169.612426757812,-45.1071166992188,1,3
2019p603895,169.381713867188,-45.2554321289062,9,4
2019p603895,170.106811523438,-43.7393188476562,1,3
2019p603895,170.216674804688,-45.9146118164062,3,4
2019p603895,168.469848632812,-46.2771606445312,1,3
2019p603895,169.381713867188,-45.2664184570312,2,4
2019p603895,171.622924804688,-41.7672729492188,1,3
2019p603895,168.359985351562,-46.3375854492188,1,3
2019p603895,168.524780273438,-45.0631713867188,3,5
2019p603895,169.326782226562,-45.2059936523438,2,5
2019p603895,168.656616210938,-45.0192260742188,10,5
2019p603895,170.139770507812,-45.2389526367188,1,4
2019p603895,170.183715820312,-43.3822631835938,4,4
2019p603895,168.876342773438,-44.9752807617188,1,4
2019p603895,171.205444335938,-42.4539184570312,2,4
2019p603895,168.832397460938,-46.2991333007812,1,4
2019p603895,167.766723632812,-45.4531860351562,2,5
2019p603895,168.909301757812,-43.9041137695312,1,5
2019p603895,170.513305664062,-45.8541870117188,13,5
2019p603895,168.799438476562,-44.9642944335938,2,4
2019p603895,170.535278320312,-45.8541870117188,3,4
2019p603895,171.205444335938,-42.4429321289062,5,8
2019p603895,168.348999023438,-46.3211059570312,1,3
2019p603895,169.381713867188,-45.2499389648438,32,5
2019p603895,171.249389648438,-42.4264526367188,1,3
2019p603895,168.689575195312,-45.0466918945312,35,6
2019p603895,169.359741210938,-44.8379516601562,1,4
2019p603895,170.194702148438,-44.6072387695312,1,4
2019p603895,168.392944335938,-44.8544311523438,4,5
2019p603895,169.183959960938,-44.6731567382812,2,3
2019p603895,168.843383789062,-46.3265991210938,1,4
2019p603895,168.381958007812,-46.4035034179688,6,6
2019p603895,168.359985351562,-45.8926391601562,1,4
2019p603895,170.557250976562,-45.9091186523438,1,4
2019p603895,167.678833007812,-46.1343383789062,1,3
2019p603895,168.744506835938,-44.9862670898438,1,5
2019p603895,170.678100585938,-45.8157348632812,2,4
2019p603895,168.678588867188,-45.7553100585938,1,3
2019p603895,169.216918945312,-45.9805297851562,1,4
2019p603895,169.107055664062,-45.8102416992188,1,3
2019p603895,168.799438476562,-44.9807739257812,2,6
2019p603895,171.150512695312,-42.5527954101562,1,3
2019p603895,170.370483398438,-45.8651733398438,4,5
2019p603895,169.425659179688,-45.2334594726562,1,4
2019p603895,168.107299804688,-45.9970092773438,1,3
2019p603895,170.480346679688,-45.8816528320312,13,4
2019p603895,170.502319335938,-45.8816528320312,15,4
2019p603895,168.810424804688,-44.9478149414062,3,4
2019p603895,168.964233398438,-45.7827758789062,1,4
2019p603895,170.656127929688,-45.6454467773438,1,3
2019p603895,168.755493164062,-45.1016235351562,2,5
2019p603895,170.601196289062,-45.8212280273438,3,4
2019p603895,170.875854492188,-44.9038696289062,1,3
2019p603895,170.469360351562,-45.9036254882812,6,4
2019p603895,168.898315429688,-44.6347045898438,1,4
2019p603895,169.238891601562,-44.6511840820312,1,3
2019p603895,169.074096679688,-46.0574340820312,1,3
2019p603895,168.711547851562,-44.9807739257812,3,4
2019p603895,171.194458007812,-42.4649047851562,13,5
2019p603895,168.370971679688,-46.4089965820312,8,4
2019p603895,171.073608398438,-42.6846313476562,2,3
2019p603895,168.766479492188,-44.9862670898438,1,4
2019p603895,170.502319335938,-45.8926391601562,2,3
2019p603895,169.348754882812,-45.2059936523438,3,4
2019p603895,168.942260742188,-45.0357055664062,1,4
2019p603895,168.799438476562,-45.9640502929688,1,4
2019p603895,168.403930664062,-44.7994995117188,3,5
2019p603895,170.524291992188,-44.6731567382812,1,3
2019p603895,170.634155273438,-45.8486938476562,3,4
2019p603895,167.997436523438,-46.1398315429688,7,4
2019p603895,167.810668945312,-46.3540649414062,1,3
2019p603895,170.513305664062,-45.8267211914062,1,3
2019p603895,168.019409179688,-46.0629272460938,1,3
2019p603895,168.700561523438,-45.0192260742188,26,6
2019p603895,168.348999023438,-46.0519409179688,1,4
2019p603895,170.502319335938,-45.8981323242188,45,5
2019p603895,168.359985351562,-46.3815307617188,7,4
2019p603895,168.206176757812,-46.2771606445312,1,3
2019p603895,169.337768554688,-45.1950073242188,7,5
2019p603895,170.557250976562,-45.7223510742188,1,3
2019p603895,168.348999023438,-46.1233520507812,1,4
2019p603895,169.326782226562,-45.2114868164062,2,4
2019p603895,168.392944335938,-46.4199829101562,15,4
2019p603895,170.304565429688,-45.9530639648438,1,4
2019p603895,169.403686523438,-45.6564331054688,1,5
2019p603895,168.755493164062,-45.0796508789062,11,5
2019p603895,168.513793945312,-45.0686645507812,1,4
2019p603895,169.744262695312,-44.9697875976562,1,3
2019p603895,170.150756835938,-45.2005004882812,1,3
2019p603895,172.721557617188,-43.5086059570312,1,3
2019p603895,169.205932617188,-45.0082397460938,1,5
2019p603895,170.886840820312,-42.8054809570312,3,4
2019p603895,170.447387695312,-45.9036254882812,2,4
2019p603895,169.854125976562,-46.2881469726562,2,4
2019p603895,169.238891601562,-46.0079956054688,1,5
2019p603895,170.447387695312,-45.9201049804688,2,4
2019p603895,170.425415039062,-45.8926391601562,2,3
2019p603895,168.700561523438,-45.0247192382812,25,6
2019p603895,168.140258789062,-46.3211059570312,1,4
2019p603895,168.953247070312,-46.0903930664062,3,4
2019p603895,168.370971679688,-46.4254760742188,5,3
2019p603895,171.007690429688,-42.6791381835938,1,3
2019p603895,171.216430664062,-42.4319458007812,1,3
2019p603895,168.008422851562,-46.1563110351562,1,5
2019p603895,171.567993164062,-44.0029907226562,1,3
2019p603895,168.195190429688,-45.7882690429688,1,5
2019p603895,167.986450195312,-46.1343383789062,1,4
2019p603895,169.304809570312,-45.2499389648438,2,3
2019p603895,168.744506835938,-45.0631713867188,4,5
2019p603895,171.205444335938,-42.4703979492188,13,4
2019p603895,169.129028320312,-44.7225952148438,2,4
2019p603895,168.854370117188,-46.1068725585938,1,4
2019p603895,168.766479492188,-44.9697875976562,1,4
2019p603895,174.754028320312,-41.2838745117188,1,4
2019p603895,169.557495117188,-46.2222290039062,1,6
2019p603895,170.963745117188,-45.0576782226562,1,4
2019p603895,167.755737304688,-46.3101196289062,1,4
2019p603895,168.975219726562,-45.0411987304688,1,6
2019p603895,170.568237304688,-45.7498168945312,1,3
2019p603895,169.777221679688,-46.2496948242188,4,4
2019p603895,175.698852539062,-40.6466674804688,1,3
2019p603895,171.809692382812,-41.6683959960938,1,3
2019p603895,170.502319335938,-44.7885131835938,2,5
2019p603895,169.623413085938,-45.8981323242188,1,4
2019p603895,170.469360351562,-45.8871459960938,11,4
2019p603895,168.359985351562,-46.4309692382812,9,4
2019p603895,168.239135742188,-45.6674194335938,3,5
2019p603895,169.326782226562,-44.7885131835938,1,3
2019p603895,168.953247070312,-46.1178588867188,1,4
2019p603895,169.161987304688,-45.0411987304688,3,4
2019p603895,168.436889648438,-46.3980102539062,1,3
2019p603895,175.061645507812,-39.9050903320312,1,3
2019p603895,168.788452148438,-44.9642944335938,3,4
2019p603895,170.820922851562,-44.8983764648438,1,3
2019p603895,168.480834960938,-46.3760375976562,1,4
2019p603895,169.942016601562,-46.1398315429688,1,3
2019p603895,167.711791992188,-46.1398315429688,1,4
2019p603895,168.327026367188,-46.1508178710938,4,3
2019p603895,170.370483398438,-45.8816528320312,2,3
2019p603895,171.513061523438,-41.8002319335938,1,3
2019p603895,172.391967773438,-43.6239624023438,1,3
2019p603895,170.370483398438,-45.8706665039062,7,4
2019p603895,169.755249023438,-46.2551879882812,2,4
2019p603895,169.151000976562,-45.8926391601562,1,4
2019p603895,169.041137695312,-45.9970092773438,1,4
2019p603895,169.293823242188,-45.8432006835938,1,4
2019p603895,175.281372070312,-37.7847290039062,1,3
2019p603895,168.436889648438,-46.1508178710938,1,3
2019p603895,170.337524414062,-45.9091186523438,1,3
2019p603895,168.425903320312,-46.4144897460938,1,4
2019p603895,169.337768554688,-44.8269653320312,1,4
2019p603895,170.128784179688,-45.5026245117188,2,4
2019p603895,174.468383789062,-39.7567749023438,1,3
2019p603895,169.129028320312,-44.6786499023438,24,5
2019p603895,169.392700195312,-46.2002563476562,1,3
2019p603895,168.359985351562,-46.4144897460938,3,4
2019p603895,169.172973632812,-45.0576782226562,1,4
2019p603895,170.656127929688,-45.6289672851562,1,3
2019p603895,169.282836914062,-44.6676635742188,3,4
2019p603895,170.711059570312,-45.4806518554688,1,3
2019p603895,168.777465820312,-45.0082397460938,89,6
2019p603895,170.326538085938,-45.9475708007812,2,3
2019p603895,174.754028320312,-36.8508911132812,1,3
2019p603895,168.348999023438,-46.3980102539062,9,6
2019p603895,168.140258789062,-46.2771606445312,1,3
2019p603895,169.766235351562,-46.3430786132812,1,3
2019p603895,169.634399414062,-45.2224731445312,1,3
2019p603895,169.183959960938,-45.0631713867188,3,4
2019p603895,170.535278320312,-45.8981323242188,5,4
2019p603895,169.172973632812,-44.6896362304688,13,5
2019p603895,169.359741210938,-45.2059936523438,1,3
2019p603895,168.414916992188,-46.3375854492188,3,3
2019p603895,170.985717773438,-42.7285766601562,1,3
2019p603895,170.348510742188,-45.8816528320312,36,5
2019p603895,167.931518554688,-45.4806518554688,1,5
2019p603895,168.392944335938,-46.4584350585938,1,5
2019p603895,168.338012695312,-46.2716674804688,2,4
2019p603895,169.172973632812,-45.0741577148438,2,3
2019p603895,168.381958007812,-46.3595581054688,1,3
2019p603895,171.754760742188,-43.9096069335938,1,3
2019p603895,170.502319335938,-45.8377075195312,3,3
2019p603895,168.711547851562,-44.9862670898438,1,4
2019p603895,168.370971679688,-46.3705444335938,1,3
2019p603895,169.634399414062,-46.1398315429688,1,4
2019p603895,170.436401367188,-45.9146118164062,1,3
2019p603895,170.095825195312,-43.7338256835938,3,4
2019p603895,168.645629882812,-46.5133666992188,2,4
2019p603895,170.260620117188,-45.9201049804688,1,3
2019p603895,170.908813476562,-45.0247192382812,1,3
2019p603895,168.381958007812,-46.3925170898438,28,6
2019p603895,168.821411132812,-44.9642944335938,1,5
2019p603895,168.370971679688,-46.4584350585938,4,3
2019p603895,171.600952148438,-41.7617797851562,2,3
2019p603895,171.073608398438,-42.6681518554688,1,4
2019p603895,169.974975585938,-44.4918823242188,3,3
2019p603895,169.392700195312,-45.2224731445312,6,5
2019p603895,168.942260742188,-45.9860229492188,1,4
2019p603895,168.535766601562,-45.1126098632812,1,3
2019p603895,168.733520507812,-44.9917602539062,1,3
2019p603895,171.600952148438,-41.7562866210938,2,3
2019p603895,170.513305664062,-45.8157348632812,1,5
2019p603895,170.952758789062,-45.1016235351562,1,4
2019p603895,168.305053710938,-46.4419555664062,7,5
2019p603895,170.183715820312,-45.8651733398438,1,4
2019p603895,168.272094726562,-46.2661743164062,1,4
2019p603895,171.205444335938,-42.4649047851562,16,5
2019p603895,168.854370117188,-44.9752807617188,6,5
2019p603895,169.513549804688,-44.7555541992188,1,4
2019p603895,173.007202148438,-41.0366821289062,1,3
2019p603895,168.854370117188,-46.2002563476562,1,4
2019p603895,168.348999023438,-46.3870239257812,9,4
2019p603895,170.469360351562,-45.8541870117188,3,4
2019p603895,168.876342773438,-44.9972534179688,1,5
2019p603895,168.920288085938,-46.0739135742188,1,3
2019p603895,168.370971679688,-46.4035034179688,8,4
2019p603895,172.710571289062,-43.5031127929688,1,3
2019p603895,172.655639648438,-43.5195922851562,1,3
2019p603895,168.942260742188,-46.3101196289062,1,3
2019p603895,168.766479492188,-45.0411987304688,1,4
2019p603895,169.129028320312,-44.6621704101562,22,5
2019p603895,174.633178710938,-36.8234252929688,1,6
2019p603895,170.568237304688,-43.7832641601562,1,3
2019p603895,170.667114257812,-45.5960083007812,8,4
2019p603895,173.534545898438,-41.6683959960938,1,4
2019p603895,168.810424804688,-46.1563110351562,1,5
2019p603895,170.095825195312,-44.2556762695312,3,3
2019p603895,168.008422851562,-46.3595581054688,1,4
2019p603895,169.282836914062,-44.6621704101562,7,5
2019p603895,170.469360351562,-45.8651733398438,11,4
2019p603895,167.744750976562,-45.4092407226562,1,4
2019p603895,167.722778320312,-45.4147338867188,19,5
2019p603895,168.865356445312,-46.0794067382812,1,3
2019p603895,168.403930664062,-46.2496948242188,1,3
2019p603895,168.788452148438,-46.1453247070312,1,3
2019p603895,167.568969726562,-46.1563110351562,1,3
2019p603895,170.590209960938,-45.6729125976562,1,3
2019p603895,169.118041992188,-44.7006225585938,26,6
2019p603895,168.381958007812,-44.8489379882812,4,5
2019p603895,170.392456054688,-45.9036254882812,6,5
2019p603895,171.150512695312,-42.5473022460938,1,3
2019p603895,169.392700195312,-45.2334594726562,2,5
2019p603895,168.370971679688,-46.4529418945312,9,4
2019p603895,172.633666992188,-43.5250854492188,1,3
2019p603895,170.095825195312,-45.1235961914062,5,4
