publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p603912,earthquake,2019-08-12T10:44:41.303Z,2019-08-30T03:04:01.120Z,167.9631958,-44.5735054,2.850811368,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,15,2,0.1032177731,214.0210915,0.8305397645,0
2019p603910,earthquake,2019-08-12T10:43:25.727Z,2019-08-30T02:56:17.216Z,167.8560791,-44.55154037,3.435070421,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,4,0.131726414,198.1456795,0.8154417898,0
2019p603904,earthquake,2019-08-12T10:40:32.038Z,2019-08-30T02:47:32.772Z,167.9145508,-44.58632278,3.6930809,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,45,26,4,0.08740974963,191.2926102,0.926596825,0
2019p603903,earthquake,2019-08-12T10:39:48.402Z,2019-08-30T02:34:19.180Z,167.874649,-44.56381989,2.949370092,8.990330696,M,,LOCSAT,confirmed,manual,iasp91,14,7,1,0.115566954,204.1054726,0.8259878701,0
2019p603901,earthquake,2019-08-12T10:38:48.442Z,2019-08-30T02:25:59.845Z,167.944397,-44.54881668,3.209495273,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,8,1,0.1251637936,226.1808472,0.9325552562,0
2019p603895,earthquake,2019-08-12T10:35:27.752Z,2019-09-05T00:08:09.986Z,167.858551,-44.51518631,5.512261171,12,Mw(mB),operator assigned,LOCSAT,confirmed,manual,iasp91,38,32,69,0.1653887779,200.8462868,0.7439526679,0.4
2019p603199,earthquake,2019-08-12T04:24:33.863Z,2019-08-12T04:56:11.839Z,168.5270996,-44.44135666,2.356841375,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,3,0.4122445881,145.439991,0.6600060405,0
2019p602728,earthquake,2019-08-12T00:13:55.977Z,2019-08-29T05:15:41.837Z,167.0882263,-45.43782425,2.844318458,50.47239685,ML,,LOCSAT,confirmed,manual,iasp91,21,14,7,0.05325838178,169.7633171,0.5295179211,0.2878481345
2019p600875,earthquake,2019-08-11T07:46:15.152Z,2019-08-11T07:49:36.066Z,167.4151001,-45.02397537,2.882793102,112.4986496,M,,LOCSAT,confirmed,manual,iasp91,18,13,6,0.47792238,202.19701,0.4176889141,0
2019p600117,earthquake,2019-08-11T01:02:40.804Z,2019-08-28T05:28:29.324Z,166.8146973,-45.28765869,2.898009207,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,12,6,0.297303468,223.8269463,0.8407188419,0
2019p599590,earthquake,2019-08-10T20:21:49.059Z,2019-08-28T05:20:20.886Z,167.4622192,-45.10053635,3.066210408,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,12,7,0.4244167507,187.0600052,0.591122124,0
2019p599358,earthquake,2019-08-10T18:18:28.081Z,2019-08-28T05:17:57.623Z,168.1432495,-44.33578873,3.051370072,1.550010562,M,,LOCSAT,confirmed,manual,iasp91,21,12,5,0.3714591563,205.3661766,0.4277549111,0
2019p598957,earthquake,2019-08-10T14:44:45.637Z,2019-08-10T14:47:45.237Z,167.2328339,-45.46481705,2.336382347,85.26657867,M,,LOCSAT,confirmed,manual,iasp91,22,12,6,0.05580643192,122.0060806,0.5334961117,0
2019p598130,earthquake,2019-08-10T07:23:42.006Z,2019-08-10T07:28:00.558Z,167.4597015,-45.19816208,2.243818429,39.87345886,M,,LOCSAT,confirmed,manual,iasp91,13,8,3,0.3430732489,173.5360451,0.489165022,0
2019p597364,earthquake,2019-08-10T00:35:46.359Z,2019-08-10T00:46:43.955Z,167.5027466,-45.08078003,2.333739182,61.24050903,M,,LOCSAT,confirmed,manual,iasp91,14,8,5,0.4563116133,184.0379906,0.3685538161,0
2019p595549,earthquake,2019-08-09T08:28:46.706Z,2019-08-09T08:35:34.184Z,167.4418488,-44.76559448,3.10609762,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,25,16,8,0.3575460613,212.961113,0.4728286789,0
2019p594387,earthquake,2019-08-08T22:09:30.781Z,2019-08-08T22:13:07.469Z,168.2411957,-44.50324249,2.685943391,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,7,0.2819912136,169.6676674,0.3921512327,0
2019p592432,earthquake,2019-08-08T04:48:01.569Z,2019-08-08T04:50:59.971Z,167.0209961,-46.02674103,2.614746795,89.25900269,M,,LOCSAT,confirmed,manual,iasp91,19,11,7,0.2748592794,130.0550032,0.5929221242,0
2019p592035,earthquake,2019-08-08T01:16:29.979Z,2019-08-08T01:19:43.377Z,167.5608368,-44.93818665,3.666641925,53.74566269,M,,LOCSAT,confirmed,manual,iasp91,22,13,8,0.3712878525,196.0951843,0.5826157858,0
2019p592022,earthquake,2019-08-08T01:09:25.482Z,2019-08-08T01:13:20.597Z,167.2383881,-44.53258896,2.734555999,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,9,6,0.5112200379,238.9394455,0.5185388709,0
2019p590881,earthquake,2019-08-07T15:01:28.236Z,2019-08-07T15:20:53.235Z,167.3730316,-45.10974884,2.469833454,76.58081055,M,,LOCSAT,confirmed,manual,iasp91,13,9,2,0.5859125257,236.0050087,0.3615363017,0
2019p590267,earthquake,2019-08-07T09:34:28.073Z,2019-08-07T09:40:04.565Z,167.188797,-45.57074738,2.15558971,65.55979919,M,,LOCSAT,confirmed,manual,iasp91,20,13,7,0.10890349,136.2124176,0.4894975797,0
2019p588819,earthquake,2019-08-06T20:42:47.695Z,2019-08-22T23:15:34.239Z,165.723465,-47.168396,3.075912528,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,8,1.199808955,312.1264782,0.7766580668,0
2019p588310,earthquake,2019-08-06T16:11:58.586Z,2019-08-22T22:30:27.365Z,167.3078308,-45.28432846,2.801643581,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,6,0.210644871,184.8871765,0.4870557021,0
2019p588262,earthquake,2019-08-06T15:44:58.040Z,2019-08-22T21:50:55.902Z,165.6546173,-47.10129929,3.985132559,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,19,10,1.172529817,311.6791191,1.044505011,0
2019p587572,earthquake,2019-08-06T09:38:32.409Z,2019-08-22T05:15:05.625Z,166.9376373,-45.00510406,3.305396183,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,21,8,0.4842785001,216.876667,0.7690846233,0
2019p586667,earthquake,2019-08-06T01:36:39.716Z,2019-08-06T01:39:46.949Z,168.1475525,-44.72218323,2.61690344,81.33198547,M,,LOCSAT,confirmed,manual,iasp91,25,13,7,0.1651189774,108.2678871,0.7048969949,0
2019p586548,earthquake,2019-08-06T00:33:13.933Z,2019-08-22T05:09:39.821Z,167.5369873,-45.02463531,2.857052851,109.3354111,M,,LOCSAT,confirmed,manual,iasp91,25,14,7,0.4473535717,186.9153557,0.937534089,0
2019p585111,earthquake,2019-08-05T11:47:27.121Z,2019-08-05T11:57:53.524Z,168.6905823,-44.41173935,2.322036579,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,4,0.3452633917,112.8783875,0.3563865818,0
2019p583050,earthquake,2019-08-04T17:29:11.677Z,2019-08-04T17:34:24.058Z,167.4011841,-45.25991058,2.378378834,39.57921219,M,,LOCSAT,confirmed,manual,iasp91,14,9,5,0.2691337466,172.268631,0.4257265212,0
2019p579779,earthquake,2019-08-03T12:26:45.262Z,2019-08-03T12:33:02.033Z,166.9025726,-45.72729874,2.596661773,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,10,4,0.1569128931,109.3703384,0.5624923382,0
2019p576678,earthquake,2019-08-02T08:53:37.980Z,2019-08-02T09:01:39.433Z,167.0149689,-45.43251038,2.523954644,37.45471954,M,,LOCSAT,confirmed,manual,iasp91,15,8,4,0.1027206406,246.1913376,0.3664359234,0
2019p575002,earthquake,2019-08-01T18:01:27.735Z,2019-08-01T18:05:04.868Z,168.3314514,-44.5292778,2.322166605,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,12,4,0.3232271671,152.3254814,0.6951829211,0
2019p574171,earthquake,2019-08-01T10:38:29.056Z,2019-08-01T10:42:47.704Z,167.552475,-44.92489624,3.40642346,56.66490555,M,,LOCSAT,confirmed,manual,iasp91,27,17,12,0.3662534654,199.0012169,0.8216427382,0
2019p573154,earthquake,2019-08-01T01:36:51.334Z,2019-08-01T01:42:38.031Z,167.5422821,-44.84640503,2.29256254,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,10,6,3,0.3237791657,205.6192894,0.5313163148,0
